"3","5219 FM 1960 RD W, HOUSTON, TX, 77069","Match","Exact","5219 FM 1960 RD W, HOUSTON, TX, 77069","-95.506665549859,29.983232483463","233348366","R"
"2314","7604 CLAREWOOD DR, HOUSTON, TX, 77036","Match","Exact","7604 CLAREWOOD DR, HOUSTON, TX, 77036","-95.518209377442,29.709778395312","96582682","R"
"4","6806 W MONTGOMERY RD, HOUSTON, TX, 77091","Match","Exact","6806 W MONTGOMERY RD, HOUSTON, TX, 77091","-95.421517555735,29.857936665503","96053172","R"
"2313","1876 EAST FWY, BAYTOWN, TX, 77521","Match","Exact","1876 EAST FWY, BAYTOWN, TX, 77521","-95.032571744062,29.796815713349","638076482","R"
"5","1005 SAINT EMANUEL ST, HOUSTON, TX, 77003","Match","Exact","1005 SAINT EMANUEL ST, HOUSTON, TX, 77003","-95.355492369961,29.751152792454","96069693","L"
"2312","19511 I-45 N, SPRING, TX, 77388","Match","Non_Exact","19511 I- 45, SPRING, TX, 77388","-95.432093155277,30.051394648232","96576125","L"
"6","9855 FUQUA ST STE A, HOUSTON, TX, 77075","Match","Non_Exact","9855 FUQUA ST, HOUSTON, TX, 77075","-95.238919606356,29.611258926906","96594106","L"
"2311","1469 WIRT RD, HOUSTON, TX, 77055","Match","Exact","1469 WIRT RD, HOUSTON, TX, 77055","-95.484959281468,29.796099586497","96635793","L"
"7","4829 TODVILLE RD, SEABROOK, TX, 77586","Match","Exact","4829 TODVILLE RD, SEABROOK, TX, 77586","-95.002401787615,29.587731350117","96117401","L"
"2310","500 BAYBROOK MALL STE 1188, FRIENDSWOOD, TX, 77546","Match","Exact","500 BAYBROOK MALL, FRIENDSWOOD, TX, 77546","-95.151459744438,29.543865119493","96143229","R"
"8","2817 HARDY ST, HOUSTON, TX, 77009","Match","Exact","2817 HARDY ST, HOUSTON, TX, 77009","-95.352072131687,29.786569905106","96068126","L"
"3641","20106 SAGEBRUSH HOLLOW DR, CYPRESS, TX, 77433","Match","Exact","20106 SAGEBRUSH HOLLOW DR, CYPRESS, TX, 77433","-95.714303009872,29.905327798362","652823961","R"
"9","11616 T C JESTER BLVD STE 200, HOUSTON, TX, 77067","Match","Exact","11616 T C JESTER BLVD, HOUSTON, TX, 77067","-95.452620506193,29.952139620644","96011498","R"
"3642","6004 GRIGGS RD, HOUSTON, TX, 77023","Match","Exact","6004 GRIGGS RD, HOUSTON, TX, 77023","-95.318275490187,29.700838155086","96082811","R"
"3643","2200 SOUTHWEST FWY STE 100C, HOUSTON, TX, 77098","Match","Exact","2200 SOUTHWEST FWY, HOUSTON, TX, 77098","-95.412894581679,29.731262669945","96063308","R"
"3644","900 S WAYSIDE DR STE 800, HOUSTON, TX, 77023","Match","Exact","900 S WAYSIDE DR, HOUSTON, TX, 77023","-95.309329533135,29.729451675344","96616110","R"
"3645","2409 N MAIN ST, BAYTOWN, TX, 77520","Match","Exact","2409 N MAIN ST, BAYTOWN, TX, 77520","-94.963843853733,29.749263921176","96418853","L"
"3646","1909 WASHINGTON AVE, HOUSTON, TX, 77007","Match","Exact","1909 WASHINGTON AVE, HOUSTON, TX, 77007","-95.377345540482,29.767742482123","96066577","L"
"2319","155 W EL DORADO BLVD, FRIENDSWOOD, TX, 77546","Match","Exact","155 W EL DORADO BLVD, FRIENDSWOOD, TX, 77546","-95.157382883052,29.551048581653","638078320","L"
"3647","502 S ALLEN GENOA RD, SOUTH HOUSTON, TX, 77587","Match","Exact","502 S ALLEN-GENOA RD, SOUTH HOUSTON, TX, 77587","-95.214040224191,29.662646397123","96103632","R"
"2318","6055 SOUTH FWY, HOUSTON, TX, 77004","No_Match"
"3648","8108 MARTIN LUTHER KING BLVD, HOUSTON, TX, 77033","Match","Exact","8108 MARTIN LUTHER KING JR BLVD, HOUSTON, TX, 77033","-95.337252447712,29.6658005255","96599665","R"
"3660","2112 FM 1960 RD, HOUSTON, TX, 77073","Match","Non_Exact","2112 FM 1960 RD W, HOUSTON, TX, 77073","-95.460032160829,30.009153452202","96582038","R"
"3661","12950 S POST OAK RD STE I, HOUSTON, TX, 77045","Match","Non_Exact","12950 S POST OAK RD, HOUSTON, TX, 77045","-95.463634171891,29.639049492205","652123664","R"
"3662","3100 S TERMINAL RD, HOUSTON, TX, 77032","Match","Non_Exact","3100 N TERMINAL RD, HOUSTON, TX, 77032","-95.341222099995,29.987461295553","96044484","L"
"1000","910 N DURHAM DR STE E, HOUSTON, TX, 77008","Match","Non_Exact","910 N DURHAM DR, HOUSTON, TX, 77008","-95.411664700095,29.786638711942","96631708","R"
"2331","6219 BELLAIRE BLVD, HOUSTON, TX, 77081","Match","Exact","6219 BELLAIRE BLVD, HOUSTON, TX, 77081","-95.490829967252,29.70541088892","96609271","L"
"2330","2111 SPRING CYPRESS RD STE 80, SPRING, TX, 77388","Match","Exact","2111 SPRING CYPRESS RD, SPRING, TX, 77388","-95.446323001122,30.069159713651","644551287","R"
"2328","7214 WHEATLEY ST, HOUSTON, TX, 77088","Match","Exact","7214 WHEATLEY ST, HOUSTON, TX, 77088","-95.429394823821,29.864815198606","96647122","R"
"2327","3205 NOBLE ST, HOUSTON, TX, 77026","Match","Exact","3205 NOBLE ST, HOUSTON, TX, 77026","-95.337379899331,29.780890093305","96069098","L"
"2326","20611 FM 529, HOUSTON, TX, 77433","No_Match"
"2325","5610 LANGLEY RD, HOUSTON, TX, 77016","Match","Exact","5610 LANGLEY RD, HOUSTON, TX, 77016","-95.30856284784,29.866789763678","96075464","R"
"2324","5330 CHIMNEY ROCK RD, HOUSTON, TX, 77081","Match","Exact","5330 CHIMNEY ROCK RD, HOUSTON, TX, 77081","-95.476582956834,29.724203465126","96614838","R"
"2323","3080 S FRY RD, KATY, TX, 77450","Match","Exact","3080 S FRY RD, KATY, TX, 77450","-95.732657141228,29.738825049448","96300781","R"
"2322","10333 MARKET STREET RD, JACINTO CITY, TX, 77029","Match","Exact","10333 MARKET STREET RD, JACINTO CITY, TX, 77029","-95.246520422702,29.767570092952","644891553","L"
"2321","4955 HIGHWAY 6 N, HOUSTON, TX, 77084","Tie"
"3652","3729 N MACGREGOR WAY, HOUSTON, TX, 77004","Match","Exact","3729 N MACGREGOR WAY, HOUSTON, TX, 77004","-95.357324639288,29.710998101335","96615780","L"
"3653","6925 CYPRESSWOOD DR STE B, SPRING, TX, 77379","Match","Non_Exact","6925 CYPRESSWOOD DR, SPRING, TX, 77379","-95.515285372261,30.010360623972","642111554","R"
"3654","8102 W TIDWELL RD STE E, HOUSTON, TX, 77040","Match","Non_Exact","8102 W TIDWELL RD, HOUSTON, TX, 77040","-95.515486166375,29.850980960309","96024808","R"
"3655","7908 HILLCROFT ST, HOUSTON, TX, 77081","Match","Exact","7908 HILLCROFT ST, HOUSTON, TX, 77081","-95.4930471525,29.692866859471","96037730","R"
"3656","8541 W BELLFORT ST STE F, HOUSTON, TX, 77071","Match","Non_Exact","8541 W BELLFORT ST, HOUSTON, TX, 77071","-95.516509630897,29.655597170241","96598636","R"
"3657","5362 KYLA CIR, KATY, TX, 77493","Match","Exact","5362 KYLA CIR, KATY, TX, 77493","-95.813232947341,29.82124019717","627737360","L"
"3658","16324 SCHIEL RD, CYPRESS, TX, 77433","No_Match"
"2329","5000 KATY MILLS CIR STE 136, KATY, TX, 77494","Match","Exact","5000 KATY MILLS CIR, KATY, TX, 77494","-95.809217899617,29.780129280853","642865430","L"
"3659","5659 HILLCROFT ST, HOUSTON, TX, 77036","Match","Exact","5659 HILLCROFT ST, HOUSTON, TX, 77036","-95.500966680319,29.721329069298","96614393","L"
"3670","303 MASCOT ST UNIT B, HOUSTON, TX, 77029","Match","Non_Exact","303 MASCOT ST, HOUSTON, TX, 77029","-95.256548615548,29.732742315596","96427527","L"
"3671","1400 MCKINNEY ST UNIT 2709, HOUSTON, TX, 77010","Match","Exact","1400 MCKINNEY ST, HOUSTON, TX, 77010","-95.361447229267,29.754788094223","96067765","R"
"3672","19716 SAUMS RD, HOUSTON, TX, 77084","Match","Exact","19716 SAUMS RD, HOUSTON, TX, 77084","-95.718203535411,29.800359202422","644768509","L"
"3673","4137 CAVALCADE ST, HOUSTON, TX, 77026","Match","Exact","4137 CAVALCADE ST, HOUSTON, TX, 77026","-95.329328827846,29.800322655262","233407668","L"
"1011","24350 KUYKENDAHL RD, TOMBALL, TX, 77375","Match","Exact","24350 KUYKENDAHL RD, TOMBALL, TX, 77375","-95.554376553667,30.115168578276","642133176","L"
"2342","9499 SCOTT ST, HOUSTON, TX, 77051","Match","Exact","9499 SCOTT ST, HOUSTON, TX, 77051","-95.368518942209,29.65386890853","96088892","L"
"1010","12009 NORTHWEST FWY, HOUSTON, TX, 77092","Match","Exact","12009 NORTHWEST FWY, HOUSTON, TX, 77092","-95.482794756175,29.831949407502","96639438","L"
"2341","846 KRESS ST, HOUSTON, TX, 77020","Match","Exact","846 KRESS ST, HOUSTON, TX, 77020","-95.307474133896,29.773394262995","96080506","R"
"2340","9010 JONES RD, HOUSTON, TX, 77065","Match","Exact","9010 JONES RD, HOUSTON, TX, 77065","-95.584451809573,29.903916658263","642107033","R"
"1008","7811 SANDPIPER DR, HOUSTON, TX, 77074","Match","Exact","7811 SANDPIPER DR, HOUSTON, TX, 77074","-95.506191251427,29.694346178508","96037514","L"
"2339","23021 MORTON RANCH RD STE F, KATY, TX, 77449","No_Match"
"1007","221 E LITTLE YORK RD # B, HOUSTON, TX, 77076","Match","Non_Exact","221 E LITTLE YORK RD, HOUSTON, TX, 77076","-95.397335289492,29.869977000178","96053736","L"
"2338","15000 BAMMEL NORTH HOUSTON RD, HOUSTON, TX, 77014","No_Match"
"1006","720 RANKIN RD, HOUSTON, TX, 77073","Match","Exact","720 RANKIN RD, HOUSTON, TX, 77073","-95.402206979139,29.965914466314","642109389","R"
"2337","4005 MONTROSE BLVD, HOUSTON, TX, 77006","Match","Exact","4005 MONTROSE BLVD, HOUSTON, TX, 77006","-95.391079547155,29.736933554365","96064657","L"
"1005","14045 FM 2100 RD STE 170, CROSBY, TX, 77532","Match","Non_Exact","14045 FM 2100, CROSBY, TX, 77532","-95.063393314324,29.891185173767","642188330","L"
"2336","255 PATTON ST, HOUSTON, TX, 77009","Match","Exact","255 PATTON ST, HOUSTON, TX, 77009","-95.369003894068,29.798221744668","96065929","L"
"1004","1724 AIRLINE DR, HOUSTON, TX, 77009","Match","Exact","1724 AIRLINE DR, HOUSTON, TX, 77009","-95.381833574299,29.802482038404","96057944","R"
"2335","5643 GESSNER RD, HOUSTON, TX, 77041","Match","Exact","5643 GESSNER RD, HOUSTON, TX, 77041","-95.545174255548,29.849278230136","96019332","L"
"1003","5311 N WAYSIDE DR, HOUSTON, TX, 77028","Match","Exact","5311 N WAYSIDE DR, HOUSTON, TX, 77028","-95.284664796313,29.808859343412","233407771","L"
"2334","102 E EDGEBROOK DR, HOUSTON, TX, 77034","Match","Exact","102 E EDGEBROOK DR, HOUSTON, TX, 77034","-95.218414521382,29.64917084769","96596898","R"
"1002","16770 IMPERIAL VALLEY DR, HOUSTON, TX, 77060","Match","Exact","16770 IMPERIAL VALLEY DR, HOUSTON, TX, 77060","-95.395869847596,29.943161314103","96656605","R"
"2333","22508 STATE HIGHWAY 249, HOUSTON, TX, 77070","No_Match"
"1001","4701 EAST BLVD, DEER PARK, TX, 77536","Match","Exact","4701 EAST BLVD, DEER PARK, TX, 77536","-95.098260675974,29.674413472347","96548965","L"
"2332","2119 SOUTHMORE AVE, PASADENA, TX, 77502","Match","Exact","2119 SOUTHMORE AVE, PASADENA, TX, 77502","-95.184655126639,29.691711098652","96611744","L"
"3663","7600 DASHWOOD DR, HOUSTON, TX, 77036","Match","Exact","7600 DASHWOOD DR, HOUSTON, TX, 77036","-95.518714926701,29.707486114478","641824948","R"
"3664","13831 HUFFMEISTER RD STE D, CYPRESS, TX, 77429","Match","Non_Exact","13831 HUFFMEISTER RD, CYPRESS, TX, 77429","-95.63948195002,29.969490088699","642093292","R"
"3665","6401 HIRSCH RD, HOUSTON, TX, 77026","Match","Exact","6401 HIRSCH RD, HOUSTON, TX, 77026","-95.328797043228,29.818060085403","96640426","L"
"3666","12302 HILLCROFT AVE, HOUSTON, TX, 77035","Match","Non_Exact","12302 HILLCROFT ST, HOUSTON, TX, 77035","-95.493410694947,29.644373675609","96038720","R"
"3667","9532 RICHMOND AVE STE A, HOUSTON, TX, 77063","Match","Non_Exact","9532 RICHMOND AVE, HOUSTON, TX, 77063","-95.533472183383,29.729011225787","96030867","R"
"3668","5905 KATY ST, HOUSTON, TX, 77007","Match","Exact","5905 KATY ST, HOUSTON, TX, 77007","-95.429065033212,29.782481568088","96059831","L"
"3669","12312 CROSBY LYNCHBURG RD, CROSBY, TX, 77532","Match","Exact","12312 CROSBY LYNCHBURG RD, CROSBY, TX, 77532","-95.062880860079,29.871645259316","96100533","R"
"1009","12496 BELLAIRE BLVD, HOUSTON, TX, 77072","Match","Exact","12496 BELLAIRE BLVD, HOUSTON, TX, 77072","-95.601073163533,29.703594253828","96608222","R"
"3680","20669 W LAKE HOUSTON PKWY STE E, HUMBLE, TX, 77346","No_Match"
"3681","11460 FUQUA ST STE 700, HOUSTON, TX, 77089","Match","Exact","11460 FUQUA ST, HOUSTON, TX, 77089","-95.218029519068,29.6143198789","638079555","R"
"3682","5868B WESTHEIMER RD, HOUSTON, TX, 77057","Match","Non_Exact","5868B WESTHEIMER RD, HOUSTON, TX, 77057","-95.483115629489,29.737951379085","233390071","R"
"3683","12985 SCARSDALE BLVD, HOUSTON, TX, 77089","Match","Exact","12985 SCARSDALE BLVD, HOUSTON, TX, 77089","-95.200500373782,29.596928995421","96592287","L"
"3684","13740 NORTHWEST FWY, HOUSTON, TX, 77040","Match","Exact","13740 NORTHWEST FWY, HOUSTON, TX, 77040","-95.512488973008,29.853319849638","233349172","R"
"1022","6436 BELLAIRE BLVD STE A, HOUSTON, TX, 77074","Match","Non_Exact","6436 BELLAIRE BLVD, HOUSTON, TX, 77074","-95.496084152167,29.70550030514","96130015","R"
"2353","6920 HOMESTEAD RD, HOUSTON, TX, 77028","No_Match"
"1021","313 TODVILLE RD, SEABROOK, TX, 77586","Match","Exact","313 TODVILLE RD, SEABROOK, TX, 77586","-95.022794015404,29.552285852054","96117366","L"
"2352","7418 1/2 NORTHLINE DR, HOUSTON, TX, 77076","Match","Non_Exact","7418 1/2 NORTHLINE DR, HOUSTON, TX, 77076","-95.397744898591,29.868895286296","96053752","R"
"1020","4444 MEMORIAL DR, HOUSTON, TX, 77007","Match","Exact","4444 MEMORIAL DR, HOUSTON, TX, 77007","-95.405027526105,29.761847608149","96624876","R"
"2351","3824 ATASCOCITA RD STE 106, HUMBLE, TX, 77396","Match","Exact","3824 ATASCOCITA RD, HUMBLE, TX, 77396","-95.216671505682,29.979689660195","643350340","R"
"2350","1560 ELDRIDGE PKWY STE 140, HOUSTON, TX, 77077","Match","Exact","1560 ELDRIDGE PKWY, HOUSTON, TX, 77077","-95.625350642777,29.756403676025","96288925","L"
"1019","11907 HIGH STAR DR, HOUSTON, TX, 77072","Match","Exact","11907 HIGH STAR DR, HOUSTON, TX, 77072","-95.588686717925,29.710923349226","96613013","L"
"1018","8702 MESA DR, HOUSTON, TX, 77028","Match","Exact","8702 MESA DR, HOUSTON, TX, 77028","-95.262186467169,29.840655821538","96077991","R"
"2349","15202 MASON RD STE 800, CYPRESS, TX, 77433","Match","Exact","15202 MASON RD, CYPRESS, TX, 77433","-95.738163461561,29.994107679543","96662178","L"
"1017","12825 S POST OAK RD STE F2, HOUSTON, TX, 77045","Match","Exact","12825 S POST OAK RD, HOUSTON, TX, 77045","-95.463545225948,29.64200832856","96595645","L"
"2348","13418 REEVESTON RD, HOUSTON, TX, 77039","Match","Exact","13418 REEVESTON RD, HOUSTON, TX, 77039","-95.367584458387,29.908379015525","96651936","R"
"1016","1740 OLD SPANISH TRL, HOUSTON, TX, 77054","Match","Exact","1740 OLD SPANISH TRL, HOUSTON, TX, 77054","-95.402736922557,29.695136622869","233372348","L"
"2347","6240 SYNOTT RD, HOUSTON, TX, 77083","Match","Exact","6240 SYNOTT RD, HOUSTON, TX, 77083","-95.614845825809,29.711355163231","96612655","R"
"1015","3024 N FRY RD, KATY, TX, 77449","Match","Non_Exact","3024 FRY RD, KATY, TX, 77449","-95.720335869662,29.812389263365","642104340","L"
"2346","24224 NORTHWEST FWY, CYPRESS, TX, 77429","No_Match"
"1014","6010 W TIDWELL RD, HOUSTON, TX, 77092","Match","Non_Exact","6010 W TIDWELL RD, HOUSTON, TX, 77091","-95.477104062316,29.849727442515","96027040","R"
"2345","3010 CLAYMOORE PARK DR, HOUSTON, TX, 77043","Match","Exact","3010 CLAYMOORE PARK DR, HOUSTON, TX, 77043","-95.567274323199,29.823947892507","96019394","R"
"1013","1700 DECKER DR, BAYTOWN, TX, 77520","Match","Exact","1700 DECKER DR, BAYTOWN, TX, 77520","-94.980677540496,29.739906844842","96622862","R"
"2344","2160 BAY AREA BLVD, HOUSTON, TX, 77058","Match","Exact","2160 BAY AREA BLVD, HOUSTON, TX, 77058","-95.110940087684,29.569248602361","233350713","R"
"1012","5609 UVALDE RD, HOUSTON, TX, 77049","Match","Exact","5609 UVALDE RD, HOUSTON, TX, 77049","-95.182409163222,29.809424479143","656045953","L"
"2343","3403 LOUETTA RD STE E, SPRING, TX, 77388","No_Match"
"3674","10452 ALDINE WESTFIELD RD, HOUSTON, TX, 77093","Match","Exact","10452 ALDINE WESTFIELD RD, HOUSTON, TX, 77093","-95.349892925837,29.864510346906","96056856","R"
"3675","9229 CLAY RD, HOUSTON, TX, 77080","Match","Exact","9229 CLAY RD, HOUSTON, TX, 77080","-95.519996702643,29.832520287827","96025491","L"
"3676","9347 RICHMOND AVE, HOUSTON, TX, 77063","Match","Exact","9347 RICHMOND AVE, HOUSTON, TX, 77063","-95.531551678354,29.728941825525","96613984","L"
"3677","6074 FM 2920 RD, SPRING, TX, 77379","Match","Non_Exact","6074 FM 2920, SPRING, TX, 77379","-95.519347058272,30.074116506084","642114016","L"
"3678","3201 CYPRESS CREEK PKWY, HOUSTON, TX, 77068","No_Match"
"3679","2450 W LITTLE YORK RD, HOUSTON, TX, 77091","Match","Exact","2450 W LITTLE YORK RD, HOUSTON, TX, 77091","-95.447792991551,29.863423958799","96027663","R"
"3690","7720 FM 1960 RD W, HOUSTON, TX, 77070","Match","Non_Exact","7720 FM 1960 RD W, HOUSTON, TX, 77069","-95.544597346292,29.96325402731","638138370","L"
"3691","680 MEYERLAND PLAZA MALL, HOUSTON, TX, 77096","No_Match"
"3692","257 KATY FWY, HOUSTON, TX, 77024","No_Match"
"3693","19971 KATY FWY, HOUSTON, TX, 77094","No_Match"
"3694","12850 MEMORIAL DR, HOUSTON, TX, 77024","Match","Exact","12850 MEMORIAL DR, HOUSTON, TX, 77024","-95.560719702981,29.772803899801","96630345","R"
"3695","1901 ALLEN GENOA RD STE 170, PASADENA, TX, 77502","Match","Exact","1901 ALLEN-GENOA RD, PASADENA, TX, 77502","-95.230248782764,29.684472226122","642479586","L"
"1033","12516 MEMORIAL DR, HOUSTON, TX, 77024","Match","Exact","12516 MEMORIAL DR, HOUSTON, TX, 77024","-95.55186382893,29.766296362652","96624158","R"
"2364","1132 BAYBROOK MALL, FRIENDSWOOD, TX, 77546","Match","Exact","1132 BAYBROOK MALL, FRIENDSWOOD, TX, 77546","-95.148138117254,29.546318899394","640055896","R"
"1032","1611 SPENCER HWY STE A, SOUTH HOUSTON, TX, 77587","Match","Non_Exact","1611 SPENCER HWY, SOUTH HOUSTON, TX, 77587","-95.21147184894,29.664781832099","96600474","L"
"2363","5604 HILLCROFT ST, HOUSTON, TX, 77036","Match","Exact","5604 HILLCROFT ST, HOUSTON, TX, 77036","-95.50110065773,29.721419427438","96614393","R"
"1031","5853 W GULF BANK RD, HOUSTON, TX, 77088","Match","Exact","5853 W GULF BANK RD, HOUSTON, TX, 77088","-95.475559697082,29.884393300527","96124185","R"
"2362","417 GENTRY ST STE J, SPRING, TX, 77373","Match","Non_Exact","417 GENTRY ST, SPRING, TX, 77373","-95.420882029929,30.078681745556","96041474","R"
"1030","10006 FM 2920 RD STE 100, TOMBALL, TX, 77375","Match","Non_Exact","10006 FM 2920, TOMBALL, TX, 77375","-95.577712658446,30.09395200785","96002848","R"
"2361","9506 MELDRUM LN, HOUSTON, TX, 77075","Match","Exact","9506 MELDRUM LN, HOUSTON, TX, 77075","-95.247490936345,29.634495143991","96596760","R"
"2360","19540 CLAY RD STE G, KATY, TX, 77449","Match","Non_Exact","19540 CLAY RD, KATY, TX, 77449","-95.710917827756,29.831208434148","96014505","L"
"1029","2106 HOUSTON BLVD, SOUTH HOUSTON, TX, 77587","Match","Exact","2106 HOUSTON BLVD, SOUTH HOUSTON, TX, 77587","-95.230397984879,29.657463533361","96103414","R"
"1028","7665 BELLFORT ST, HOUSTON, TX, 77061","Match","Exact","7665 BELLFORT ST, HOUSTON, TX, 77061","-95.283120571211,29.672315189521","651641410","L"
"2359","6116 SOUTHWEST FWY STE LB06, HOUSTON, TX, 77057","Match","Exact","6116 SOUTHWEST FWY, HOUSTON, TX, 77057","-95.489972138515,29.725293737502","96614727","R"
"1027","5137 FM 1960 RD W, HOUSTON, TX, 77069","Match","Exact","5137 FM 1960 RD W, HOUSTON, TX, 77069","-95.506575143132,29.98328449829","233348366","R"
"2358","1001 MOY ST, HOUSTON, TX, 77007","Match","Exact","1001 MOY ST, HOUSTON, TX, 77007","-95.414439106346,29.770532689399","96060655","L"
"1026","375 W 19TH ST, HOUSTON, TX, 77008","Match","Exact","375 W 19TH ST, HOUSTON, TX, 77008","-95.403041629264,29.802947109207","96055347","R"
"2357","8102 WESTHEIMER RD, HOUSTON, TX, 77063","Match","Exact","8102 WESTHEIMER RD, HOUSTON, TX, 77063","-95.51016702319,29.73764510802","233389729","L"
"1025","2021 LOUETTA RD, SPRING, TX, 77388","Match","Exact","2021 LOUETTA RD, SPRING, TX, 77388","-95.447782202335,30.062707030959","642113829","R"
"2356","7123 SOUTHWEST FWY, HOUSTON, TX, 77074","Match","Exact","7123 SOUTHWEST FWY, HOUSTON, TX, 77074","-95.510630817926,29.706020497604","96609026","L"
"1024","17902 OLD FOREST LN, HOUSTON, TX, 77084","Match","Exact","17902 OLD FOREST LN, HOUSTON, TX, 77084","-95.673650946604,29.843280817803","624625808","R"
"2355","6821 AIRLINE DR STE 300, HOUSTON, TX, 77076","Match","Exact","6821 AIRLINE DR, HOUSTON, TX, 77076","-95.384806319963,29.861586827808","96056184","L"
"1023","9900 GALVESTON RD, HOUSTON, TX, 77034","No_Match"
