ZIP_CODE,COUNTY,Y,STORE_TYPE,CITY,Ï»¿X,LATITUDE,ADDITONAL_ADDRESS,INCENTIVE_PROGRAM,GRANTEE_NAME,STORE_NAME,STATE,OBJECTID,STORE_STREET_ADDRESS,RECORD_ID,ZIP4,LONGITUDE
75243,DALLAS,3882578.0369336,Grocery Store,DALLAS,-10766390.6770545,32.904072,Ste 123,,,Brothers Mart And Bakery 1,TX,198471.0,9205 SKILLMAN ST,1544218.0,7324,-96.716133
75019,DALLAS,3891385.00542626,Discount Retail,COPPELL,-10797139.5694404,32.97047,Ste 310,,,Dollar General 25589,TX,198844.0,106 N DENTON TAP RD,1544502.0,2138,-96.992355
75050,DALLAS,3863192.5013263,Convenience Store,GRAND PRAIRIE,-10797513.268971,32.757744,,,,Karby's Gateway Inc 57,TX,198884.0,925 N BELT LINE RD,1544514.0,5891,-96.995712
75217,DALLAS,3855636.67082292,Convenience Store,DALLAS,-10758823.4007094,32.700645,,,,Kwik Mart,TX,199123.0,10201 C F HAWN FWY,1546672.0,8079,-96.648155
75150,DALLAS,3872049.72886764,Convenience Store,MESQUITE,-10754598.1581168,32.824631,,,,Mini Mart,TX,199269.0,937 BARNES BRIDGE RD,1298809.0,3046,-96.610199
75238,DALLAS,3878306.38887276,Convenience Store,DALLAS,-10762882.2206632,32.871849,,,,2MS Food Mart,TX,199363.0,11361 MCCREE RD,1547203.0,3202,-96.684616
75062,DALLAS,3876284.64844417,Convenience Store,IRVING,-10798571.58337,32.856594,,,,Fresh Food Store 1,TX,199631.0,4020 W NORTHGATE DR,848756.0,1924,-97.005219
75210,DALLAS,3863981.72361586,Convenience Store,DALLAS,-10768524.1150956,32.763706,,,,Dixon Grocery,TX,199796.0,3752 DIXON AVE,1546214.0,3200,-96.735298
75150,DALLAS,3869915.82121577,Convenience Store,MESQUITE,-10756389.2887237,32.808521,,,,Zee Stop Town East Mall 04,TX,199912.0,2063 TOWN EAST MALL,1488443.0,4197,-96.626289
75149,DALLAS,3864589.23044206,Convenience Store,MESQUITE,-10756104.8674247,32.768295,,,,Murphy Express 8990,TX,199933.0,1712 W SCYENE RD,1546516.0,3638,-96.623734
75104,DALLAS,3841058.3307299,Convenience Store,CEDAR HILL,-10791798.3489527,32.590374,Ste 6,,,Speedy B Market,TX,200147.0,100 N HIGHWAY 67,1539980.0,2064,-96.944374
75062,DALLAS,3875139.74613318,Grocery Store,IRVING,-10796976.5977059,32.847954,,,,Banaadir Supermarket,TX,200281.0,3008 N BELT LINE RD,1539946.0,6877,-96.990891
75217,DALLAS,3855244.18407968,Convenience Store,DALLAS,-10761483.3799419,32.697678,,,,Encanto Market & Cocina,TX,200450.0,8560 FIRESIDE DR,1489366.0,7144,-96.67205
75041,DALLAS,3879170.98621083,Convenience Store,GARLAND,-10762798.1744476,32.878372,,,,Kings Beer & Wine,TX,200620.0,3520 W KINGSLEY RD,1510776.0,2216,-96.683861
75232,DALLAS,3851658.8322561,Convenience Store,DALLAS,-10778316.5567422,32.67057,,,,Yellow Store,TX,200649.0,6323 S R L THORNTON FWY,1510783.0,3247,-96.823265
75223,DALLAS,3866492.83992504,Convenience Store,DALLAS,-10768832.4700851,32.782673,,,,Brother's Food Mart,TX,201098.0,3333 S HASKELL AVE,1540464.0,3130,-96.738068
75060,DALLAS,3868772.59794779,Supermarket,IRVING,-10795183.6859872,32.799889,,,,Albertson's 36,TX,201274.0,2200 W SHADY GROVE RD,1540267.0,5056,-96.974785
75052,DALLAS,3854977.63918054,Discount Retail,GRAND PRAIRIE,-10800656.5974325,32.695663,STE 500,,,Dollar General 24919,TX,201644.0,3182 STATE HWY 161,1540301.0,7685,-97.023949
75150,DALLAS,3871910.2381677,Convenience Store,MESQUITE,-10758677.3495375,32.823578,,,,Fastway Mesquite,TX,201944.0,4503 GUS THOMASSON RD,1547614.0,1728,-96.646843
75216,DALLAS,3854294.43866517,Convenience Store,DALLAS,-10777248.1122696,32.690498,,,,Time Food Mart 4,TX,202255.0,4418 S MARSALIS AVE,1551140.0,6738,-96.813667
75181,DALLAS,3859030.8299363,Convenience Store,BALCH SPRINGS,-10753742.8904691,32.726299,,,,Bizone ,TX,202260.0,3000 S BELT LINE RD,1551154.0,3084,-96.602516
75220,DALLAS,3877819.57553213,Convenience Store,DALLAS,-10788234.6780939,32.868176,,,,Raceway #6978,TX,202599.0,1930 W NORTHWEST HWY,1548076.0,2314,-96.912361
75215,DALLAS,3860122.29115659,Farmers and Markets,DALLAS,-10770612.5800623,32.734547,,,,Bonton Farms NAFMNP,TX,202739.0,6907 BEXAR ST,1548688.0,5410,-96.754059
75150,DALLAS,3867886.91462173,Convenience Store,MESQUITE,-10759337.2514789,32.793201,,,,80 Food Mart,TX,202836.0,3527 US HIGHWAY 80 E,1548754.0,3785,-96.652771
75211,DALLAS,3860555.83360395,Convenience Store,DALLAS,-10785944.9474878,32.737823,,,,7-eleven Convenience Store 35486B,TX,202845.0,4411 W JEFFERSON BLVD,1550733.0,4624,-96.891792
75043,DALLAS,3875322.73750097,Convenience Store,GARLAND,-10750079.0320686,32.849335,,,,QuikTrip 962,TX,203421.0,4054 BOBTOWN RD,1511832.0,    ,-96.569603
75220,DALLAS,3877120.86861938,Convenience Store,DALLAS,-10782768.5571375,32.862904,Ste 101,,,Ice House Beverage #2,TX,203477.0,9430 LARGA DR,1641609.0,7212,-96.863258
75210,DALLAS,3864954.88813172,Convenience Store,DALLAS,-10769722.469414,32.771057,,,,Lagow Food Mart,TX,203602.0,2803 LAGOW ST,1541227.0,1614,-96.746063
75116,DALLAS,3849127.73287485,Convenience Store,DUNCANVILLE,-10789752.4080314,32.651428,,,,Breaktime,TX,203716.0,103 S CEDAR RIDGE DR,1541353.0,4530,-96.925995
75040,DALLAS,3881490.05955035,Convenience Store,GARLAND,-10756971.9349385,32.895866,Ste E,,,Shop N Go # 8,TX,203895.0,1815 S 1ST ST,1548918.0,8441,-96.631523
75041,DALLAS,3877337.68597074,Convenience Store,GARLAND,-10758801.3594502,32.86454,,,,Shop N Go # 14,TX,203950.0,4334 SATURN RD,1548948.0,5331,-96.647957
75238,DALLAS,3877287.19208606,Convenience Store,DALLAS,-10765857.3453741,32.864159,,,,7-Eleven Convenience Store 35422A,TX,204212.0,10120 E NORTHWEST HWY,1157061.0,4406,-96.711342
75134,DALLAS,3844839.50866667,Convenience Store,LANCASTER,-10772186.3037037,32.618988,,,,Grab N Go,TX,204501.0,2705 N DALLAS AVE,1550012.0,2507,-96.768196
75006,DALLAS,3891323.305259,Convenience Store,CARROLLTON,-10781842.0450156,32.970005,Ste 122,,,Chilly Mart,TX,204665.0,2220 MARSH LN,1265908.0,2613,-96.854935
75181,DALLAS,3856774.78418657,Convenience Store,MESQUITE,-10751375.0135804,32.709248,,,,Am Food Mart,TX,204744.0,4505 LASATER RD,1283837.0,3467,-96.581245
75235,DALLAS,3869968.93240957,Convenience Store,DALLAS,-10779337.4677923,32.808922,,,,7-eleven Convenience Store 38559A,TX,205104.0,4840 HARRY HINES BLVD,1473036.0,7717,-96.832436
75216,DALLAS,3854294.43866517,Farmers and Markets,DALLAS,-10777248.1122696,32.690498,,,,Ubuntu Farmers Market,TX,206041.0,4466 S MARSALIS AVE,1552260.0,6738,-96.813667
75231,DALLAS,3878812.04401081,Convenience Store,DALLAS,-10771615.5686744,32.875664,,,,365 Food & Fuel #13,TX,206293.0,7057 GREENVILLE AVE,1552576.0,5116,-96.763069
75224,DALLAS,3856278.6733909,Other,DALLAS,-10780301.383263,32.705498,,,,La Michoacana Supermarket #28,TX,206618.0,1150 W KIEST BLVD,1551700.0,3231,-96.841095
75228,DALLAS,3869839.5322395,Super Store,DALLAS,-10762854.1681515,32.807945,,,,El Rio Grande Latin Market #10,TX,206806.0,3035 N BUCKNER BLVD,1559616.0,5262,-96.684364
75060,DALLAS,3867825.86743264,Convenience Store,IRVING,-10795504.7313986,32.79274,,,,Stop N Get,TX,207051.0,1915 S STORY RD,1543148.0,6557,-96.977669
75234,DALLAS,3883307.4333257,Super Store,DALLAS,-10784068.8801094,32.909573,Suite B,,,La Azteca Meat Market 2,TX,207134.0,3046 FOREST LN,828420.0,7706,-96.874939
75240,DALLAS,3886439.2745719,Convenience Store,DALLAS,-10776933.0781106,32.933189,,,,Shop N Go #4 ,TX,207216.0,5609 ALPHA RD,1225983.0,4501,-96.810837
75115,DALLAS,3840079.07382778,Other,DESOTO,-10782058.5614252,32.582962,,,,Farmer's Delite 001,TX,207417.0,440 S HAMPTON RD,1163191.0,5728,-96.85688
75236,DALLAS,3851286.04880873,Convenience Store,DALLAS,-10790030.9293973,32.667751,,,,Raceway 6979,TX,207634.0,6675 CEDAR RIDGE DR,1550305.0,2523,-96.928497
75216,DALLAS,3857223.41859642,Convenience Store,DALLAS,-10776290.9872877,32.712639,,,,Ez Stop,TX,207702.0,2809 S LANCASTER RD,1550418.0,4417,-96.805069
75062,DALLAS,3874350.70300668,Convenience Store,IRVING,-10795336.527648,32.841999,,,,B-Hat's Mart,TX,207995.0,2604 N STORY RD,1550247.0,4221,-96.976158
75231,DALLAS,3877593.47197389,Convenience Store,DALLAS,-10769116.891384,32.86647,,,,Quickspot no,TX,208217.0,6666 SKILLMAN ST,1145690.0,7113,-96.740623
75150,DALLAS,3868209.2384328,Discount Retail,MESQUITE,-10756595.6750596,32.795635,,,,Dollar General 24500,TX,208359.0,19153 LYNDON B JOHNSON FWY,1528678.0,6416,-96.628143
75019,DALLAS,3890075.70467869,Convenience Store,COPPELL,-10797256.7888642,32.960602,,,,Kwik Pik Food Store,TX,208503.0,400 S DENTON TAP RD,1226042.0,3201,-96.993408
75006,DALLAS,3888751.29434029,Super Store,CARROLLTON,-10785595.0703282,32.950619,,,,Fiesta Mart 70,TX,208531.0,1235 S. JOSEY LN,865645.0,    ,-96.888649
75207,DALLAS,3864229.14416764,Convenience Store,DALLAS,-10776078.7010188,32.765575,,,,7-Eleven 39787A,TX,208881.0,1005 S RIVERFRONT BLVD,1204401.0,4606,-96.803162
75244,DALLAS,3887276.74876995,Convenience Store,DALLAS,-10780076.2952526,32.939503,,,,7-eleven Convenience Store 36348A,TX,208890.0,13995 MIDWAY RD,1128198.0,4318,-96.839073
75050,DALLAS,3869469.21985842,Convenience Store,GRAND PRAIRIE,-10798585.1643479,32.805149,,,,K Corner Food Mart,TX,209000.0,104 W SHADY GROVE RD,1186505.0,6906,-97.005341
75007,DALLAS,3893792.6271133,Discount Retail,CARROLLTON,-10785619.6719357,32.988613,Ste 211,,,Dollar General 25659,TX,209321.0,2662 N JOSEY LN,1561538.0,5506,-96.88887
75149,DALLAS,3867450.9837154,Convenience Store,MESQUITE,-10753068.5169938,32.789909,,,,White Star Mart,TX,209530.0,108 US HIGHWAY 80 E,1529314.0,1657,-96.596458
75081,DALLAS,3888900.53674906,Grocery Store,RICHARDSON,-10767681.6491893,32.951744,Ste 309,,,Golden Star Halal Market Afghan Bakery And Cafe,TX,209659.0,300 TERRACE DR,1528797.0,6062,-96.72773
75253,DALLAS,3851543.38582353,Convenience Store,DALLAS,-10755001.5799515,32.669697,,,,Sid Food Mart,TX,209971.0,13317 KLEBERG RD,1528913.0,4751,-96.613823
75043,DALLAS,3875565.36114939,Discount Retail,GARLAND,-10750499.4857853,32.851166,,,,Dollar General 24176,TX,209995.0,3785 BOBTOWN RD,1552897.0,    ,-96.57338
75081,DALLAS,3887280.72804253,Discount Retail,RICHARDSON,-10769129.6931255,32.939533,,,,Dollar General 25807,TX,209998.0,325 W SPRING VALLEY RD,1552901.0,4037,-96.740738
75208,DALLAS,3863858.47861242,Convenience Store,DALLAS,-10781984.6452833,32.762775,,,,7-Eleven 34102J,TX,210052.0,2061 FORT WORTH AVE,1659064.0,1305,-96.856216
75006,DALLAS,3889470.85923955,Convenience Store,CARROLLTON,-10785583.1591427,32.956043,Ste 105,,,Latino Market,TX,210055.0,1916 WALNUT PLZ,1300058.0,5861,-96.888542
75202,DALLAS,3866437.22866534,Convenience Store,DALLAS,-10776169.5377233,32.782253,,,,7-Eleven 34997J,TX,210291.0,1010 ROSS AVE.,1553455.0,    ,-96.803978
75061,DALLAS,3872740.98068956,Grocery Store,IRVING,-10797313.673124,32.829849,,,,La Azteca Meat Market 12,TX,210309.0,1423B N BELT LINE RD,1553500.0,1517,-96.993919
75050,DALLAS,3868900.92690983,Convenience Store,GRAND PRAIRIE,-10801201.8402984,32.800858,,,,Racetrac2606 2618,TX,210341.0,1851 W TRINITY BLVD,1553579.0,8901,-97.028847
75227,DALLAS,3867562.21607063,Convenience Store,DALLAS,-10764709.9753825,32.790749,,,,B-Z Mart,TX,210466.0,5455 N JIM MILLER RD,1103153.0,1522,-96.701035
75081,DALLAS,3888101.94614801,Convenience Store,RICHARDSON,-10764519.7303728,32.945724,,,,Richardson Square Mart,TX,210523.0,1401 E BELT LINE RD,1552988.0,4617,-96.699326
75116,DALLAS,3850511.82349612,Convenience Store,DUNCANVILLE,-10786003.6128594,32.661896,,,,7-eleven Convenience Store 36382B,TX,210699.0,822 E CAMP WISDOM RD,1255978.0,2828,-96.892319
75044,DALLAS,3886186.34630517,Specialty Store,GARLAND,-10762675.0550908,32.931282,,,,Harar Senga Meart Sega,TX,210840.0,2014 N JUPITER RD,1278528.0,7700,-96.682755
75043,DALLAS,3877533.83225271,Convenience Store,GARLAND,-10754234.6999794,32.86602,,,,Express Way,TX,211301.0,3925 BROADWAY BLVD,1174380.0,2586,-96.606934
75180,DALLAS,3854465.06974693,Supermarket,BALCH SPRINGS,-10757056.87171,32.691788,,,,La Michoacana Meat Market Dallas 39,TX,211342.0,24315 LYNDON B JOHNSON FWY,1078369.0,1709,-96.632286
75243,DALLAS,3886106.37064652,Grocery Store,DALLAS,-10766591.9426939,32.930679,Ste 136,,,World Of Spices,TX,211737.0,13340 AUDELIA RD,1208173.0,2472,-96.717941
75080,DALLAS,3892258.26348634,Supermarket,RICHARDSON,-10771941.7347824,32.977051,,,,SPROUTS FARMERS MARKET 106,TX,211808.0,1343 W CAMPBELL RD,856269.0,2815,-96.765999
75243,DALLAS,3882432.32219795,Convenience Store,DALLAS,-10766108.7047843,32.902973,,,,7- Eleven 34490,TX,212369.0,9230 SKILLMAN ST,981340.0,7327,-96.7136
75043,DALLAS,3874932.50952898,Grocery Store,GARLAND,-10753190.8571142,32.84639,,,,LA MICHOACANA MEAT MARKET D#34 34,TX,212810.0,6535 DUCK CREEK DR,939462.0,3644,-96.597557
75235,DALLAS,3871153.73193946,Super Store,DALLAS,-10779245.7405318,32.817867,,,,EL RIO GRANDE LATIN MARKET 1,TX,212813.0,5308 MAPLE AVE,738950.0,8142,-96.831612
75041,DALLAS,3877291.16797462,Convenience Store,GARLAND,-10759468.9424365,32.864189,,,,7 Eleven 30424,TX,213253.0,1717 NORTHWEST HWY,1001676.0,5234,-96.653954
75210,DALLAS,3865205.37416954,Convenience Store,DALLAS,-10768778.92541,32.772949,,,,Southside Grocery,TX,213621.0,4630 ELSIE FAYE HEGGINS ST,1574060.0,1417,-96.737587
75150,DALLAS,3868844.77453967,Convenience Store,MESQUITE,-10758729.1131007,32.800434,,,,Express 24/7,TX,213693.0,3460 N TOWN E BLVD,1580919.0,8850,-96.647308
75141,DALLAS,3848689.98250045,Grocery Store,HUTCHINS,-10765543.0904516,32.648117,,,,D&o Food Market,TX,213719.0,101 S INTERSTATE 45 SERVICE RD,1554877.0,4186,-96.708519
75211,DALLAS,3858228.31042202,Convenience Store,DALLAS,-10783873.5144031,32.720234,,,,7-eleven Convenience Store 35395B,TX,213945.0,3200 W ILLINOIS AVE,1210142.0,8940,-96.873184
75048,DALLAS,3894480.11693613,Convenience Store,SACHSE,-10749870.9759403,32.993793,,,,7-eleven Convenience Store 37328A,TX,214034.0,7810 HWY. 78,1262034.0,    ,-96.567734
75211,DALLAS,3861925.11718576,Super Store,DALLAS,-10782281.9796432,32.748169,,,,EL RIO GRANDE LATIN MARKET 3,TX,214213.0,2515 W JEFFERSON BLVD,853555.0,2629,-96.858887
75212,DALLAS,3866013.00283852,Convenience Store,DALLAS,-10782009.3582103,32.779049,,,,7-eleven Convenience Store 35648,TX,214317.0,3020 N HAMPTON RD,1122187.0,3702,-96.856438
75150,DALLAS,3869147.39130565,Convenience Store,MESQUITE,-10756119.227639,32.802719,,,,Towne Centre Mart,TX,214868.0,2604 TOWNE CENTRE DR,1256618.0,4162,-96.623863
75180,DALLAS,3857177.50919027,Convenience Store,BALCH SPRINGS,-10754025.7532952,32.712292,,,,Pioneer Food Mart,TX,214893.0,4210 PIONEER RD,1343050.0,3537,-96.605057
75041,DALLAS,3879289.88491861,Convenience Store,GARLAND,-10762699.6566983,32.879269,,,,Jupiter Rd Exxon Llc,TX,215476.0,3080 S JUPITER RD,1230779.0,2212,-96.682976
75081,DALLAS,3888326.66033043,Other,RICHARDSON,-10765892.9676112,32.947418,Ste 122,,,Uac International Food,TX,215622.0,940 E BELT LINE RD,1067559.0,3714,-96.711662
75227,DALLAS,3863881.77724683,Convenience Store,DALLAS,-10759916.4467895,32.762951,,,,Daily Mart,TX,215840.0,2963 BELLE STARR DR,1232605.0,7302,-96.657974
75201,DALLAS,3866428.62218432,Convenience Store,DALLAS,-10775447.6308255,32.782188,,,,7-eleven Convenience Store 37187A,TX,216356.0,211 N ERVAY ST,1229431.0,3613,-96.797493
75228,DALLAS,3875782.14981325,Convenience Store,DALLAS,-10759318.5498044,32.852802,Ste 100,,,Big D Food Store 1,TX,216439.0,11555 FERGUSON RD,1009999.0,1966,-96.652603
75159,DALLAS,3848679.40582695,Convenience Store,SEAGOVILLE,-10746011.7518335,32.648037,,,,Malloy Shell,TX,216525.0,600 E MALLOY BRIDGE RD,1259867.0,1818,-96.533066
75224,DALLAS,3858289.83719143,Convenience Store,DALLAS,-10778274.9232526,32.720699,,,,7-eleven 18717,TX,216726.0,2223 S BECKLEY AVE,1012605.0,2213,-96.822891
75080,DALLAS,3888602.45180308,Grocery Store,RICHARDSON,-10768770.4651287,32.949497,Ste 26c,,,Desi Brothers,TX,217089.0,100 S CENTRAL EXPY,1556977.0,6321,-96.737511
75220,DALLAS,3876496.01702292,Convenience Store,DALLAS,-10784010.3260573,32.858189,,,,Northwest Hwy Quick Stop,TX,217228.0,2745 W NORTHWEST HWY,1205453.0,4744,-96.874413
75044,DALLAS,3892116.94014971,Grocery Store,GARLAND,-10759522.3757921,32.975986,#105,,,U Mart,TX,217325.0,1805 W CAMPBELL RD,1555532.0,2401,-96.654434
75050,DALLAS,3862998.57941475,Convenience Store,GRAND PRAIRIE,-10793537.7159963,32.756279,,,,Handy Stop,TX,217365.0,701 MACARTHUR BLVD,1250004.0,4444,-96.959999
75219,DALLAS,3869437.96369555,Convenience Store,DALLAS,-10777228.6313587,32.804913,,,,7-Eleven 12200,TX,217583.0,2529 OAK LAWN AVE,889989.0,4019,-96.813492
75052,DALLAS,3853574.50846344,Convenience Store,GRAND PRAIRIE,-10799264.5472002,32.685055,Ste D,,,Cigarette Mart 00001,TX,217677.0,3502 S CARRIER PKWY,1261214.0,6448,-97.011444
75231,DALLAS,3880471.64707903,Convenience Store,DALLAS,-10772461.4854849,32.888184,,,,Food Mart 4626,TX,217826.0,10405 N CENTRAL EXPY,1556225.0,2208,-96.770668
75001,DALLAS,3887384.45489067,Convenience Store,ADDISON,-10781878.5578086,32.940315,,,,7-eleven Convenience Store 19358B,TX,218777.0,14400 MARSH LN,1557196.0,5557,-96.855263
75146,DALLAS,3842873.97526002,Convenience Store,LANCASTER,-10776285.8665911,32.604115,Ste 112,,,A & I Food Store,TX,219268.0,2286 W PLEASANT RUN RD,1233474.0,1269,-96.805023
75228,DALLAS,3868763.98975994,Convenience Store,DALLAS,-10766347.3737726,32.799824,,,,Good Time Food Mart,TX,219437.0,7730 FERGUSON RD,884801.0,6371,-96.715744
75088,DALLAS,3884335.77226736,Convenience Store,ROWLETT,-10744353.0914207,32.917328,,,,7-eleven 32804,TX,219774.0,8509 LAKEVIEW PKWY,1096269.0,9305,-96.518166
75061,DALLAS,3873366.69266614,Convenience Store,IRVING,-10795363.6896038,32.834572,,,,El Ranchero Meat Market,TX,219912.0,1814 N STORY RD,1122950.0,1946,-96.976402
75217,DALLAS,3862038.67983671,Convenience Store,DALLAS,-10764463.6253494,32.749027,,,,Top Mart,TX,219982.0,7047 BRUTON RD,1027589.0,1241,-96.698822
75150,DALLAS,3870024.95769416,Convenience Store,MESQUITE,-10759640.4857718,32.809345,,,,7-eleven Convenience Store 36375A,TX,220181.0,3700 INTERSTATE 30,1167767.0,2612,-96.655495
75041,DALLAS,3879180.66242635,Convenience Store,GARLAND,-10758828.521406,32.878445,,,,Lucky Star Food Store,TX,220303.0,3101 SATURN RD,1142103.0,4320,-96.648201
75115,DALLAS,3844827.87811331,Convenience Store,DESOTO,-10782091.7346335,32.6189,,,,Power Mart 19,TX,220391.0,1501 N HAMPTON RD,1128962.0,2301,-96.857178
75217,DALLAS,3862007.44338077,Convenience Store,DALLAS,-10760801.4367413,32.748791,,,,Bruton Store,TX,220878.0,9199 BURTON RD,1214356.0,    ,-96.665924
75204,DALLAS,3870800.06772,Convenience Store,DALLAS,-10774266.1970697,32.815197,,,,7-eleven Convenience Store 12179,TX,221016.0,2802 N FITZHUGH AVE,1119075.0,3139,-96.78688
75062,DALLAS,3873745.73954732,Other,IRVING,-10795459.6470049,32.837433,,,,Deshi Bazzar Inc,TX,221160.0,2417 W AIRPORT FWY,1278464.0,6016,-96.977264
75051,DALLAS,3857108.84386999,Super Store,GRAND PRAIRIE,-10803006.5518832,32.711773,#100,,,Hong Kong Market Place,TX,221731.0,2615 W PIONEER PKWY,835742.0,3536,-97.045059
75061,DALLAS,3873255.00799099,Convenience Store,IRVING,-10799113.3753317,32.833729,,,,One Stop Mart,TX,221732.0,1901 ESTERS RD,1582088.0,8009,-97.010086
75134,DALLAS,3847329.37113416,Convenience Store,LANCASTER,-10774064.9314303,32.637825,,,,Cedardale C Store,TX,221865.0,1007 CEDARDALE RD,1254239.0,1752,-96.785072
75211,DALLAS,3858231.88293534,Super Store,DALLAS,-10784297.3077045,32.720261,,,,Fiesta Mart 71,TX,221915.0,3434 W ILLINOIS AVE,867079.0,8709,-96.876991
75038,DALLAS,3877445.43348935,Convenience Store,IRVING,-10796934.9642163,32.865353,,,,7- Eleven Convenience Store 22654A,TX,221965.0,3321 W WALNUT HILL LN,1205678.0,5007,-96.990517
75220,DALLAS,3876458.11617054,Grocery Store,DALLAS,-10783576.2913627,32.857903,,,,Super Mercado 5 Estrellas,TX,222264.0,9648 OVERLAKE DR,1189937.0,6210,-96.870514
75150,DALLAS,3872233.06958669,Grocery Store,MESQUITE,-10758722.3226117,32.826015,Ste 62,,,Savannah Fresh Meat African Market Llc,TX,222760.0,4550 GUS THOMASSON RD,1530043.0,1752,-96.647247
75060,DALLAS,3870776.35802699,Convenience Store,IRVING,-10795404.4325374,32.815018,,,,Mary Food Mart,TX,222904.0,2400 ROCK ISLAND RD,1529833.0,2359,-96.976768
75062,DALLAS,3875128.08566462,Convenience Store,IRVING,-10797064.8740621,32.847866,,,,Shell Food Mart,TX,223008.0,3000 N BELT LINE RD,1095738.0,6877,-96.991684
75180,DALLAS,3861980.70715795,Convenience Store,BALCH SPRINGS,-10756025.8305863,32.748589,,,,7-eleven Convenience Store 36489B,TX,223066.0,1700 W BRUTON RD,1307921.0,1119,-96.623024
75050,DALLAS,3863163.24737286,Convenience Store,GRAND PRAIRIE,-10801147.4050675,32.757523,,,,Texaco At Grand Prairie 1,TX,223121.0,1402 N STATE HIGHWAY 161,1169209.0,2802,-97.028358
75223,DALLAS,3867593.46725471,Convenience Store,DALLAS,-10769732.7108071,32.790985,,,,Baja Food Mart,TX,223135.0,5606 E R L THORNTON FWY,1055042.0,1908,-96.746155
75040,DALLAS,3886173.74645544,Convenience Store,GARLAND,-10757807.6103559,32.931187,,,,Corner Stop,TX,223183.0,775 W BUCKINGHAM RD,1286608.0,4640,-96.63903
75229,DALLAS,3881699.53310204,Grocery Store,DALLAS,-10785727.5405223,32.897446,,,,Shin Chon Meat Wholesale Market,TX,223214.0,11422 HARRY HINES BLVD,1634507.0,2130,-96.889839
75041,DALLAS,3876371.58076631,Convenience Store,GARLAND,-10758854.9041253,32.85725,,,,Y-saturn Convenience Store,TX,223274.0,5013 SATURN RD,1214758.0,5953,-96.648438
75062,DALLAS,3874725.80657978,Grocery Store,IRVING,-10793446.8792918,32.84483,,,,Carniceria La Altena,TX,223330.0,2803 N MACARTHUR BLVD,1278600.0,4446,-96.959183
75038,DALLAS,3876435.32270978,Convenience Store,IRVING,-10798887.5080849,32.857731,Ste 109,,,Arhamna Food Mart,TX,223344.0,3701 ESTERS RD,1228996.0,4698,-97.008057
75180,DALLAS,3860076.3704693,Convenience Store,BALCH SPRINGS,-10756976.1650792,32.7342,,,,Fuel Zone 1,TX,223403.0,11331 LAKE JUNE RD,1259297.0,1221,-96.631561
75041,DALLAS,3881241.74542676,Convenience Store,GARLAND,-10758773.3069385,32.893993,,,,Miller Fina,TX,223436.0,1330 W MILLER RD,1029539.0,1741,-96.647705
75217,DALLAS,3860291.4184573,Super Store,DALLAS,-10758559.2395577,32.735825,Ste 400,,,EL RIO GRANDE LATIN MARKET 7,TX,223439.0,10325 LAKE JUNE RD,930410.0,5333,-96.645782
75115,DALLAS,3841061.36956462,Specialty Store,DESOTO,-10781977.8547944,32.590397,,,,Renko Sausage Company,TX,224042.0,109 N LYNDALYN AVE,1563740.0,5043,-96.856155
75149,DALLAS,3867329.82109531,Convenience Store,MESQUITE,-10754356.1495438,32.788994,,,,K P Food Mart,TX,224263.0,1816 N GALLOWAY AVE,1129953.0,2258,-96.608025
75238,DALLAS,3879297.44039555,Convenience Store,DALLAS,-10766502.7757818,32.879326,,,,EZ Trip Food Store 13,TX,224473.0,9811 WALNUT HILL LN,985134.0,2059,-96.71714
75048,DALLAS,3893382.01054664,Convenience Store,GARLAND,-10754965.0671585,32.985519,,,,7-eleven Convenience Store 37212A,TX,224490.0,7051 MURPHY RD,1237640.0,    ,-96.613495
75062,DALLAS,3874010.58940939,Grocery Store,IRVING,-10792724.0818381,32.839432,110-b,,,India Bazaar,TX,224560.0,535 W. AIRPORT FREEWAY,1094827.0,    ,-96.95269
75019,DALLAS,3888989.15447368,Farmers and Markets,COPPELL,-10798782.979083,32.952412,,,,Coppell Farmers Market,TX,224964.0,768 W MAIN ST,1001061.0,4417,-97.007118
75042,DALLAS,3884210.32467806,Convenience Store,GARLAND,-10760941.5879802,32.916382,Ste 106,,,Tienda Honduras Maya,TX,224997.0,2602 W WALNUT ST,1262876.0,6483,-96.667183
75231,DALLAS,3878184.58424222,Grocery Store,DALLAS,-10771573.1559484,32.87093,,,,Myanmar Store 1,TX,225304.0,6887 SHADYBROOK LN,1230542.0,6605,-96.762688
75243,DALLAS,3883264.33920526,Convenience Store,DALLAS,-10768057.9090681,32.909248,,,,7-Eleven Convenience Store 35394A,TX,225372.0,9501 FOREST LN,1191694.0,5901,-96.73111
75224,DALLAS,3858096.52513092,Convenience Store,DALLAS,-10781991.4357723,32.719238,,,,Salim & Shamsah Inc.,TX,225472.0,2310 W ILLINOIS AVE,1531960.0,1638,-96.856277
75204,DALLAS,3869805.75863185,Convenience Store,DALLAS,-10775573.3105306,32.80769,,,,QuikTrip 1903,TX,225802.0,3181 E LEMMON AVE,1532072.0,1411,-96.798622
75150,DALLAS,3870036.61310603,Grocery Store,MESQUITE,-10757337.1741878,32.809433,,,,La Michoacana Meat Market D33 ,TX,225883.0,3301 GUS THOMASSON RD,1531162.0,4005,-96.634804
