197,14949 PRESTON RD,DALLAS,TX,75254
198,1450 W PLEASANT RUN RD STE 200,LANCASTER,TX,75146
199,2001 W NORTHWEST HWY STE 120,DALLAS,TX,75220
200,4205 PRESIDENT GEORGE BUSH HWY,SACHSE,TX,75048
201,3021 LOMBARDY LN # 104,DALLAS,TX,75220
202,3839 DIXON AVE,DALLAS,TX,75210
203,6464 E NORTHWEST HWY STE 326,DALLAS,TX,75214
204,611 S HAMPTON RD,DALLAS,TX,75208
205,255 CEDAR SAGE DR,GARLAND,TX,75040
206,2380 N FIELD ST,DALLAS,TX,75201
207,3230 E MAIN ST,GRAND PRAIRIE,TX,75050
208,7047 TWIN HILLS AVE STE 125,DALLAS,TX,75231
209,1213 MARKET PL,IRVING,TX,75063
210,3757 FOREST LN,DALLAS,TX,75244
211,1930 S BECKLEY AVE STE A,DALLAS,TX,75224
212,132 S CARROLL AVE,DALLAS,TX,75226
213,10455 N CENTRAL EXPY,DALLAS,TX,75231
214,1246 E CLARENDON DR,DALLAS,TX,75203
215,595 W PIONEER PKWY,GRAND PRAIRIE,TX,75051
216,1121 W PIONEER DR,IRVING,TX,75061
217,5100 LEMMON AVE,DALLAS,TX,75209
218,7640 MILITARY PKWY,DALLAS,TX,75227
219,840 E BELT LINE RD,CEDAR HILL,TX,75104
220,2900 MILES RD,SACHSE,TX,75048
221,2650 S STATE HIGHWAY 161,GRAND PRAIRIE,TX,75052
222,1422 W KINGSLEY RD STE 100,GARLAND,TX,75041
223,1016 W TRINITY MILLS RD STE 208,CARROLLTON,TX,75006
224,7700 SAMUELL BLVD,DALLAS,TX,75227
225,5550 W LOVERS LN STE 168,DALLAS,TX,75209
226,1207 S MACARTHUR BLVD,IRVING,TX,75060
227,3343 COUNTRY CLUB DR W,IRVING,TX,75038
228,565 W OATES RD STE 115,GARLAND,TX,75043
229,1300 E BELT LINE RD,CARROLLTON,TX,75006
230,13100 JOSEY LN,FARMERS BRANCH,TX,75234
231,2824 N BUCKNER BLVD,DALLAS,TX,75228
232,4460 W WALNUT ST STE 108,GARLAND,TX,75042
233,8600 N MACARTHUR BLVD # 100102,IRVING,TX,75063
234,915 N TOWN EAST BLVD,MESQUITE,TX,75150
235,8008 CEDAR SPRINGS RD,DALLAS,TX,75235
236,12300 LAKE JUNE RD,BALCH SPRINGS,TX,75180
237,213 LANE ST,MESQUITE,TX,75149
238,6401 ABRAMS RD,DALLAS,TX,75231
239,2063 TOWN EAST MALL,MESQUITE,TX,75150
240,6246 BROADWAY BLVD STE C,GARLAND,TX,75043
241,2600 S ZANG BLVD,DALLAS,TX,75224
242,8240 ABRAMS RD,DALLAS,TX,75231
243,975 E IRVING BLVD,IRVING,TX,75060
244,10938 ELAM RD,BALCH SPRINGS,TX,75180
245,10741 KING WILLIAM DR,DALLAS,TX,75220
246,9410 WALNUT ST,DALLAS,TX,75243
247,8060 SPRING VALLEY RD,DALLAS,TX,75240
248,11055 DENNIS RD STE 3,DALLAS,TX,75229
249,510 S CARRIER PKWY STE 141,GRAND PRAIRIE,TX,75051
250,1608 S 5TH ST,GARLAND,TX,75040
251,3117 S 1ST ST,GARLAND,TX,75041
252,1508 FALCON DR,DESOTO,TX,75115
253,108 W PARKERVILLE RD,DESOTO,TX,75115
254,3972 N CENTRAL EXPY,DALLAS,TX,75204
255,5050 CROZIER ST,DALLAS,TX,75215
256,9220 SKILLMAN ST STE 105,DALLAS,TX,75243
257,2425 W WALNUT ST STE 200,GARLAND,TX,75042
258,1017 FORT WORTH ST STE 550,GRAND PRAIRIE,TX,75050
259,125 SUMMER PLACE DR,COPPELL,TX,75019
260,4919 MCKINNEY AVE,DALLAS,TX,75205
261,402 E WHEATLAND RD,DUNCANVILLE,TX,75116
262,1308 E BEAR CREEK RD STE 130,GLENN HEIGHTS,TX,75154
263,9730 ABRAMS RD STE 114,DALLAS,TX,75243
264,10190 FOREST LN STE 125,DALLAS,TX,75243
265,901 MAIN ST STE C128,DALLAS,TX,75202
266,2419 W ILLINOIS AVE,DALLAS,TX,75233
267,6887 SHADYBROOK LN,DALLAS,TX,75231
268,10045 N MACARTHUR BLVD STE 109,IRVING,TX,75063
269,5011 MILITARY PKWY STE B,DALLAS,TX,75227
270,106 S FITZHUGH AVE,DALLAS,TX,75226
271,1145 W AIRPORT FWY,IRVING,TX,75062
272,1332 S PLANO RD,RICHARDSON,TX,75081
273,401 TOM LANDRY HWY,DALLAS,TX,75260
274,5712 SKILLMAN ST,DALLAS,TX,75206
275,2722 S JUPITER RD,GARLAND,TX,75041
276,633 W WHEATLAND RD,DUNCANVILLE,TX,75116
277,410 N INTERSTATE 45 SERVICE RD STE A,HUTCHINS,TX,75141
278,13307 MIDWAY RD,FARMERS BRANCH,TX,75244
279,1609 W BUCKINGHAM RD,GARLAND,TX,75042
280,10750 N STEMMONS FWY # 4,DALLAS,TX,75220
281,7700 SAMUELL BLVD,DALLAS,TX,75227
282,3009 N BELT LINE RD,IRVING,TX,75062
283,2932 N BUCKNER BLVD,DALLAS,TX,75228
284,777 W LYNDON B JOHNSON FWY,IRVING,TX,75063
285,129 N COLLINS RD STE 2103,SUNNYVALE,TX,75182
286,3600 W DAVIS ST # 103,DALLAS,TX,75211
287,591 W PIONEER PKWY,GRAND PRAIRIE,TX,75051
288,8201 E R L THORNTON FWY,DALLAS,TX,75228
289,4070 N BELT LINE RD STE 114,IRVING,TX,75038
290,460 CEDAR SAGE DR,GARLAND,TX,75040
291,8687 N CENTRAL EXPY # C2-630,DALLAS,TX,75225
292,1050 S BELTLINE RD,DALLAS,TX,75253
293,39 ARAPAHO VILLAGE CTR,RICHARDSON,TX,75080
294,6440 N MACARTHUR BLVD,IRVING,TX,75039
295,105 SUNVIEW ST,SUNNYVALE,TX,75182
296,8020 S POLK ST,DALLAS,TX,75232
297,7007 LAKE JUNE RD,DALLAS,TX,75217
298,3109 MONTICELLO AVE,DALLAS,TX,75205
299,2101 S RIVERFRONT BLVD,DALLAS,TX,75207
300,6465 SHADY BROOK LN,DALLAS,TX,75206
301,5520 LYONS RD,GARLAND,TX,75043
302,214 E PLEASANT RUN RD,DE SOTO,TX,75115
303,5530 COLUMBIA AVE,DALLAS,TX,75214
304,1135 E IRVING BLVD,IRVING,TX,75060
305,1050 N WESTMORELAND RD STE 110,DALLAS,TX,75211
306,8411 LAKE JUNE RD,DALLAS,TX,75217
307,7845 N MACARTHUR BLVD,IRVING,TX,75063
308,1422 ACTON AVE,DUNCANVILLE,TX,75137
309,501 N GALLOWAY AVE,MESQUITE,TX,75149
310,3317 N STORY RD,IRVING,TX,75062
311,3022 S SHILOH RD STE A,GARLAND,TX,75041
312,5601 W LOVERS LN STE 120,DALLAS,TX,75209
313,435 E DANIELDALE RD,DUNCANVILLE,TX,75137
314,8008 CEDAR SPRINGS RD,DALLAS,TX,75235
315,2524 S LANCASTER RD,DALLAS,TX,75216
316,1640 S COCKRELL HILL RD,GLENN HEIGHTS,TX,75154
317,101 W BUCKINGHAM RD,GARLAND,TX,75040
318,8008 S POLK ST STE 101,DALLAS,TX,75232
319,2004 E BELT LINE RD,CARROLLTON,TX,75006
320,3021 MARTIN LUTHER KING JR BLVD,DALLAS,TX,75215
321,4202 PIONEER RD,BALCH SPRINGS,TX,75180
322,1150 W KIEST BLVD STE 201,DALLAS,TX,75224
323,3160 SATURN RD STE 202,GARLAND,TX,75041
324,3725 S CARRIER PKWY STE 115,GRAND PRAIRIE,TX,75052
325,4142 LYNDON B JOHNSON FWY,DALLAS,TX,75244
326,940 E BELT LINE RD STE 122,RICHARDSON,TX,75081
327,3000 W PIONEER DR,IRVING,TX,75061
328,2302 W WALNUT HILL LN,IRVING,TX,75038
329,4070 N BELT LINE RD STE 113,IRVING,TX,75038
330,5828 ABRAMS RD,DALLAS,TX,75214
331,920 S BELT LINE RD STE 100,COPPELL,TX,75019
332,1810 W KINGSLEY RD STE 101,GARLAND,TX,75041
333,2951 S BUCKNER BLVD,DALLAS,TX,75227
334,2777 N STEMMONS FWY STE 108,DALLAS,TX,75207
335,350 N BLUEGROVE RD,LANCASTER,TX,75146
336,920 S BELT LINE RD STE 110,COPPELL,TX,75019
337,1433 W KINGSLEY RD STE 101,GARLAND,TX,75041
338,7834 LAKE JUNE RD,DALLAS,TX,75217
339,1820 W MOCKINGBIRD LN STE 150,DALLAS,TX,75235
340,220 N HIGHWAY 175,SEAGOVILLE,TX,75159
341,5803 FOXGLOVE LN,DALLAS,TX,75249
342,2200 ROSS AVE STE 200,DALLAS,TX,75201
343,619 W DAVIS ST,DALLAS,TX,75208
344,15203 KNOLL TRAIL DR STE 115,DALLAS,TX,75248
345,3322 N BUCKNER BLVD STE 120,DALLAS,TX,75228
346,3217 W DAVIS ST,DALLAS,TX,75211
347,3020 N HAMPTON RD,DALLAS,TX,75212
348,1551 CENTERVILLE RD,DALLAS,TX,75228
349,2537 VALLEY VIEW LN,FARMERS BRANCH,TX,75234
350,3249 DAWES DR,DALLAS,TX,75211
351,2106 N GALLOWAY AVE,MESQUITE,TX,75150
352,8702 SPRING VALLEY RD STE D,DALLAS,TX,75240
353,2535 NORTHEAST PKWY,GARLAND,TX,75040
354,3716 MAPLE AVE,DALLAS,TX,75219
355,2727 LIVE OAK ST,DALLAS,TX,75204
356,401 W ROCHELLE RD,IRVING,TX,75062
357,3500 BELTLINE RD,SUNNYVALE,TX,75182
358,7034 MILITARY PKWY,DALLAS,TX,75227
359,3950 S CARRIER PKWY STE 170,GRAND PRAIRIE,TX,75052
360,4163 W NORTHGATE DR,IRVING,TX,75062
361,11661 PRESTON RD STE 224,DALLAS,TX,75230
362,1229 ADMIRAL NIMITZ CIRCLE EMBARCADERO B,DALLAS,TX,75210
363,24315 LYNDON B JOHNSON FWY # 635,MESQUITE,TX,75180
364,2225 W LEDBETTER DR,DALLAS,TX,75224
365,8122 FOREST LN STE A,DALLAS,TX,75243
366,10350 N CENTRAL EXPY,DALLAS,TX,75231
367,3733 PINEBROOK DR,DALLAS,TX,75241
368,2650 HICKORY TREE RD # 103,BALCH SPRINGS,TX,75180
369,910 E GRAUWYLER RD,IRVING,TX,75061
370,150 HACKBERRY RD,COPPELL,TX,75019
371,2417 N HASKELL AVE,DALLAS,TX,75204
372,3230 MARTIN LUTHER KING JR BLVD,DALLAS,TX,75210
373,4001 VILLANOVA ST,DALLAS,TX,75225
374,1026 S MAIN ST,DUNCANVILLE,TX,75137
375,2111 S CESAR CHAVEZ BLVD,DALLAS,TX,75215
376,4517 SATURN RD,GARLAND,TX,75041
377,2769 W CLARENDON DR,DALLAS,TX,75211
378,7107 S R L THORNTON FWY,DALLAS,TX,75232
379,10967 N STEMMONS FWY,DALLAS,TX,75220
380,104 S INTERSTATE HIGHWAY 45,WILMER,TX,75172
381,3367 CONFLANS RD STE 100,IRVING,TX,75061
382,2121 W ROCHELLE RD STE 103,IRVING,TX,75062
383,504 N O CONNOR RD,IRVING,TX,75061
384,1213 E TRINITY MILLS RD,CARROLLTON,TX,75006
385,6465 E MOCKINGBIRD LN STE 354,DALLAS,TX,75214
386,630 W PLEASANT RUN RD STE 148,LANCASTER,TX,75146
387,3330 N GALLOWAY AVE STE 150,MESQUITE,TX,75150
388,4616 NORTHWEST HWY,GARLAND,TX,75043
389,2940 S 1ST ST,GARLAND,TX,75041
390,2259 ANSON RD,DALLAS,TX,75235
391,3959 BROADWAY BLVD,GARLAND,TX,75043
392,7606 GREENVILLE AVE,DALLAS,TX,75231
393,1502 ELM ST,DALLAS,TX,75201
394,150 W MAIN ST APT 222,RICHARDSON,TX,75081
395,215 W CAMP WISDOM RD STE #12/15,DUNCANVILLE,TX,75116
396,8008 CEDAR SPRINGS RD,DALLAS,TX,75235
397,1201 MAIN ST STE P250,DALLAS,TX,75202
398,1608 S 5TH ST,GARLAND,TX,75040
399,2950 W COMMERCE ST,DALLAS,TX,75212
400,15757 COIT RD,DALLAS,TX,75248
401,3733 N TOWN EAST BLVD,MESQUITE,TX,75150
402,5609 ALPHA RD,DALLAS,TX,75240
403,10304 FOREST LN,DALLAS,TX,75243
404,2214 INWOOD RD,DALLAS,TX,75235
405,4029 W JEFFERSON BLVD,COCKRELL HILL,TX,75211
406,750 S SHERMAN ST,RICHARDSON,TX,75081
407,4919 MCKINNEY AVE,DALLAS,TX,75205
408,11918 SEAGOVILLE RD,BALCH SPRINGS,TX,75180
409,800 S COCKRELL HILL RD,DUNCANVILLE,TX,75137
410,2500 LAWRENCE ST,DALLAS,TX,75215
411,3223 N WESTMORELAND RD STE 3652,DALLAS,TX,75212
412,3917 W CAMP WISDOM RD STE 110,DALLAS,TX,75237
413,4525 COLE AVE STE 100,DALLAS,TX,75205
414,1909 S CESAR CHAVEZ BLVD,DALLAS,TX,75215
415,3002 E MAIN ST,GRAND PRAIRIE,TX,75050
416,7117 INWOOD RD,DALLAS,TX,75209
417,12004 ELAM RD,BALCH SPRINGS,TX,75180
418,8405 PARK LN,DALLAS,TX,75231
419,700 N DENTON TAP ROAD,COPPELL,TX,75019
420,7700 W NORTHWEST HWY,DALLAS,TX,75225
421,13548 PRESTON RD,DALLAS,TX,75240
422,13350 DALLAS PKWY,DALLAS,TX,75240
423,209 S ROGERS RD,IRVING,TX,75060
424,1307 1/2 W DAVIS ST,DALLAS,TX,75208
425,522 PRESTON ROYAL SHOPPING CTR,DALLAS,TX,75230
426,925 W JOHN CARPENTER FWY STE 104,IRVING,TX,75039
427,735 N WESTMORELAND RD,DALLAS,TX,75211
428,5328 LEMMON AVE,DALLAS,TX,75209
429,5555 S BUCKNER BLVD,DALLAS,TX,75228
430,10121 LAKE JUNE RD STE 200,DALLAS,TX,75217
431,2938 ANODE LN,DALLAS,TX,75220
432,716 GROSS RD,MESQUITE,TX,75149
433,611 W JEFFERSON BLVD,DALLAS,TX,75208
434,7011 MILITARY PKWY STE A,DALLAS,TX,75227
435,2315 W LEDBETTER DR,DALLAS,TX,75224
436,241 E FM 1382 STE 310,CEDAR HILL,TX,75104
437,1340 ELISE,CEDAR HILL,TX,75104
438,150 HACKBERRY RD,COPPELL,TX,75019
439,2620 N JOSEY LN,CARROLLTON,TX,75007
440,10850 HARRY HINES BLVD STE 170,DALLAS,TX,75220
441,333 S SAINT AUGUSTINE DR STE 129,DALLAS,TX,75217
442,1417 N DUNCANVILLE RD,DUNCANVILLE,TX,75116
443,2617 FREEWOOD DR,DALLAS,TX,75220
444,901 SW 3RD ST,GRAND PRAIRIE,TX,75051
445,103 W OHIO AVE,DALLAS,TX,75224
446,13612 MIDWAY RD # 333-1,FARMERS BRANCH,TX,75244
447,3106 DAWES DR,DALLAS,TX,75211
448,8140 N MACARTHUR BLVD STE 110,IRVING,TX,75063
449,2140 W GRAUWYLER RD,IRVING,TX,75061
450,2315 LAKELAND DR,DALLAS,TX,75228
451,12835 PRESTON RD,DALLAS,TX,75230
452,1815 W TARRANT RD STE 215,GRAND PRAIRIE,TX,75050
453,750 N DENTON TAP RD,COPPELL,TX,75019
454,12925 ELAM RD STE 101,BALCH SPRINGS,TX,75180
455,13340 AUDELIA RD STE 136,DALLAS,TX,75243
456,3030 S LANCASTER RD,DALLAS,TX,75216
457,3400 SAMUELL BLVD STE A,DALLAS,TX,75223
458,1906 S DENLEY DR,DALLAS,TX,75216
459,4203 DALTON DR,DALLAS,TX,75216
460,8701 LIBERTY GROVE RD STE 800,ROWLETT,TX,75089
461,5374 S 2ND AVE,DALLAS,TX,75210
462,2242 WALNUT GROVE LN,GARLAND,TX,75044
463,3520 W KINGSLEY RD,GARLAND,TX,75041
464,5321 THE STATION BLVD STE B150,SACHSE,TX,75048
465,1016 W TRINITY MILLS RD STE 128,CARROLLTON,TX,75006
466,2835 N HENDERSON AVE,DALLAS,TX,75206
467,739 N HIGHWAY 67,CEDAR HILL,TX,75104
468,9461 WEBB CHAPEL RD,DALLAS,TX,75220
469,105 E SANER AVE,DALLAS,TX,75216
470,11617 N CENTRAL EXPY STE 135,DALLAS,TX,75243
471,5750 E LOVERS LN STE A,DALLAS,TX,75206
472,2620 N JOSEY LN,CARROLLTON,TX,75007
473,1422 W KINGSLEY RD STE 100,GARLAND,TX,75041
474,4946 MILITARY PKWY,DALLAS,TX,75227
475,1010 E 8TH ST # 150,DALLAS,TX,75203
476,9440 MARSH LN,DALLAS,TX,75220
