TAXPAYER_NUMBER,TAXPAYER_NAME,TAXPAYER_ADDRESS,TAXPAYER_CITY,TAXPAYER_STATE,TAXPAYER_ZIP_CODE,TAXPAYER_COUNTY_CODE,TAXPAYER_ORGANIZATION_TYPE,OUTLET_NUMBER,OUTLET_NAME,OUTLET_ADDRESS,OUTLET_CITY,OUTLET_STATE,OUTLET_ZIP_CODE,OUTLET_COUNTY_CODE,OUTLET_NAICS_CODE,OUTLET_INSIDE/OUTSIDE_CITY_LIMITS_INDICATOR,OUTLET_PERMIT_ISSUE_DATE,OUTLET_FIRST_SALES_DATE,ID,Latitude,Longitude,Match_Status,Match_Type
32016103627,VP FUEL MART  INC,2052 FORT WORTH AVE,DALLAS,TX,75208,57,CT,5,H M S MART,3733 N TOWN EAST BLVD,MESQUITE,TX,75150,57.0,445120.0,Y,06/06/2017,07/01/2017,483,32.797215995848,-96.651884796838,Match,Exact
32085365339,"BIG YUMMY BAKERY, INC.",2300 WESTBROOK DR,CARROLLTON,TX,75007,61,CT,1,"BIG YUMMY BAKERY, INC.",16210 MIDWAY RD,ADDISON,TX,75001,57.0,445299.0,Y,03/11/2025,04/01/2023,484,32.979755454882,-96.842828021112,Match,Exact
32061249762,"SAH BEVERAGE NO. 6, L.P.",2331 W NORTHWEST HWY STE 201,DALLAS,TX,75220,57,PL,4,LIQUOR DEPOT,3505 N BELT LINE RD,IRVING,TX,75062,57.0,445310.0,Y,07/19/2019,09/01/2019,485,32.853876951235,-96.992210659243,Match,Exact
19906993407,DISTRIBUIDORA VELOZ LLC,836 OVER RIDGE DR,GRAND PRAIRIE,TX,75052,57,CL,1,DISTRIBUIDORA VELOZ LLC,836 OVER RIDGE DR,GRAND PRAIRIE,TX,75052,57.0,445110.0,Y,01/24/2024,03/01/2024,486,32.690947918032,-97.016732117518,Match,Exact
18002046193,"EL AHORRO SUPERMARKET #12, LLC",8830 LONG POINT RD STE 700,HOUSTON,TX,77055,101,CL,1,EL AHORRO SUPERMARKET #12,201 S ROGERS RD,IRVING,TX,75060,57.0,445110.0,Y,08/26/2008,09/15/2008,487,32.814102259971,-96.963534662949,Match,Exact
32071869377,INDOPAK CARROLLTON INC,405 DUMAS CT,LEWISVILLE,TX,75067,61,CT,1,INDOPAK CARROLLTON INC,2548 DICKERSON PKWY STE 112,CARROLLTON,TX,75006,57.0,445110.0,Y,09/05/2025,09/20/2025,488,32.980483723164,-96.920728682143,Match,Exact
32055466802,SAI AVATAR INC,PO BOX 541895,GRAND PRAIRIE,TX,75054,57,CT,2,SNAPPY FOODS,1821 S SAINT AUGUSTINE DR,DALLAS,TX,75217,57.0,445120.0,Y,06/17/2015,06/01/2015,489,32.680718125867,-96.657281812403,Match,Exact
12080512523,"LMMM DALLAS #28, LTD.",PO BOX 55009,HOUSTON,TX,77255,101,PL,1,LA MICHOACANA MEAT MARKET DALLAS #28,2420 N FITZHUGH AVE,DALLAS,TX,75204,57.0,445120.0,Y,03/09/2007,04/01/2007,490,32.811489840082,-96.782356259589,Match,Exact
12742048635,"LMMM DALLAS #37, LTD.",8830 LONG POINT RD STE 700,HOUSTON,TX,77055,101,PL,1,LA MICHOACANA MEAT MARKET #37,8707 E R L THORNTON FWY,DALLAS,TX,75228,57.0,445210.0,Y,03/22/2011,05/25/2011,491,,,No_Match,
32100319790,"AL-QAHTANI, LLC.",515 W CAMPBELL RD STE 101,RICHARDSON,TX,75080,57,CL,1,GEEK SMOKE SHOP,515 W CAMPBELL RD STE 101,RICHARDSON,TX,75080,57.0,445120.0,Y,05/23/2025,06/01/2025,492,32.976016128393,-96.736547559317,Match,Exact
17513185730,"GOODY GOODY LIQUOR, INC.",10370 OLYMPIC DR,DALLAS,TX,75220,57,CT,64,GOODY GOODY LIQUOR #4,3500 LAKEVIEW PKWY STE 100,ROWLETT,TX,75088,57.0,445310.0,Y,08/13/2015,11/15/2015,493,32.907419933131,-96.569186279872,Match,Exact
32017281356,"TEXAS ICE VENDING, LLC",4100 ELDORADO PKWY STE 100,MCKINNEY,TX,75070,43,CL,11,TEXAS ICE VENDING,2809 MOTLEY DR,MESQUITE,TX,75150,57.0,445299.0,Y,01/21/2015,12/29/2014,494,32.80228534882,-96.646062514748,Match,Exact
32064420188,"INFUSED OILS AND VINEGARS, LLC",12835 PRESTON RD STE 302,DALLAS,TX,75230,57,CL,2,INFUSED OILS & VINEGARS,12835 PRESTON RD STE 302,DALLAS,TX,75230,57.0,445299.0,Y,02/19/2021,01/01/2021,495,32.923407985441,-96.803628974027,Match,Exact
32080865671,BATIKAA LLC,880 HEBRON PKWY STE 100,LEWISVILLE,TX,75057,61,CL,2,HASTAG LIQUOR,8351 CLARK RD STE 103 104,DALLAS,TX,75236,57.0,445310.0,Y,11/27/2023,01/01/2024,496,,,No_Match,
32044372327,TRADER JOE'S EAST INC.,800 S SHAMROCK AVE,MONROVIA,CA,91016,0,CF,24,TRADER JOE'S #456,120 S DENTON TAP RD,COPPELL,TX,75019,57.0,445110.0,Y,08/21/2024,10/16/2024,497,32.968642504873,-96.993633598665,Match,Exact
12041946604,"SAH BEVERAGE NO. 3, L.P.",2907 HIGHWAY 121,BEDFORD,TX,76021,220,PL,1,LIQUOR DEPOT,11709 SEAGOVILLE RD,BALCH SPRINGS,TX,75180,57.0,445310.0,Y,02/24/2006,03/15/2006,498,32.705013110291,-96.626452432501,Match,Exact
17513185730,"GOODY GOODY LIQUOR, INC.",10370 OLYMPIC DR,DALLAS,TX,75220,57,CT,18,GOODY GOODY LIQUOR STORE,14851 INWOOD RD,ADDISON,TX,75001,57.0,445310.0,Y,02/20/1997,03/01/1997,499,32.949974109864,-96.829275222647,Match,Exact
32076337925,SAPHIRE TRADING LLC,1324 PARKWOOD TRL,MESQUITE,TX,75149,57,CL,1,NEW DAIRY WAY 2,1800 N GALLOWAY AVE STE 200,MESQUITE,TX,75149,57.0,445120.0,Y,10/22/2020,12/01/2020,500,32.786328242621,-96.605199011017,Match,Exact
10304161226,"MARTINEZ SUPER MERCADO MEXICO, INC.",5535 COLUMBIA AVE,DALLAS,TX,75214,57,CT,1,SUPER MERCADO MEXICO,501 S ROSEMONT AVE,DALLAS,TX,75208,57.0,445110.0,Y,04/15/2002,04/01/2002,501,32.741236305662,-96.847959627515,Match,Exact
32093943705,4STAR PLS LLC,3605 LEJOIE,COLLEYVILLE,TX,76034,220,CL,1,JOHNNY'S PAYLESS LIQUOR,3202 SAMUELL BLVD,DALLAS,TX,75223,57.0,445310.0,Y,12/04/2024,01/01/2025,502,32.792921685327,-96.740510843845,Match,Exact
16114814490,PALMERA INC,1005 S ZANG BLVD,DALLAS,TX,75208,57,CT,1,ZANG FOOD MART,1005 S ZANG BLVD,DALLAS,TX,75208,57.0,445110.0,Y,01/05/2005,02/01/2005,503,32.736103743752,-96.824657085576,Match,Exact
17508732769,RANDALL'S FOOD & DRUGS LP,PO BOX 29096 C/O MS 6531,PHOENIX,AZ,85038,0,PF,207,TOM THUMB #3560 FS,8698 SKILLMAN ST,DALLAS,TX,75243,57.0,445110.0,Y,11/14/2007,11/01/2007,504,32.897640380611,-96.720564267289,Match,Exact
32044476649,"THUNDER BEVERAGE CO., LLC",PO BOX 25008,OKLAHOMA CITY,OK,73125,0,CL,5,SUPER PLAZA,10909 WEBB CHAPEL RD STE 131,DALLAS,TX,75229,57.0,445110.0,Y,11/09/2012,01/01/2013,505,,,No_Match,
17106365988,QUALITY LICENSING CORP.,508 SW 8TH ST,BENTONVILLE,AR,72712,0,CT,468,WAL-MART # 5823,6185 RETAIL RD STE 200,DALLAS,TX,75231,57.0,445310.0,Y,05/10/2011,08/10/2011,506,32.861785800512,-96.753863190568,Match,Exact
17525025973,"ARLINGTON LAKESIDE GROCERY & GRILL, INC.",PO BOX 219088 ATTN: LICENSING,DALLAS,TX,75221,220,CT,2,7-ELEVEN CONVENIENCE STORE #39787A,1005 S RIVERFRONT BLVD,DALLAS,TX,75207,57.0,445310.0,Y,04/19/2011,05/01/2011,507,,,No_Match,
10207206870,"TWT INTERESTS #1, LLC",1909 SKILLMAN ST,DALLAS,TX,75206,57,CL,4,"TWT INTERESTS #1, LLC",1909 SKILLMAN ST,DALLAS,TX,75206,57.0,445310.0,Y,10/24/2013,10/01/2013,508,32.812859846126,-96.761905402727,Match,Exact
32081539382,SOL DIAS - IRVING LLC,5626 EZELL ST,HALTOM CITY,TX,76117,220,CL,1,SOL DIAS,3621 N BELT LINE RD,IRVING,TX,75062,57.0,445299.0,Y,12/31/2021,04/01/2021,509,32.855633396324,-96.992175572923,Match,Exact
32049041786,"SHURMA, LLC",2900 BENCHMARK DR,PLANO,TX,75023,43,CL,2,TEXAS' MINI MART,7517 MILITARY PKWY,DALLAS,TX,75227,57.0,445120.0,Y,01/22/2024,01/01/2017,510,32.771802245702,-96.693876374097,Match,Exact
17529366258,"AKK, INC.",6402 E MOCKINGBIRD LN STE B,DALLAS,TX,75214,57,CT,1,TCBY,6402 E MOCKINGBIRD LN STE B,DALLAS,TX,75214,57.0,445299.0,Y,05/16/2001,03/31/2001,511,,,No_Match,
32094734228,FRUTI PALETERIA LLC,1301 NORTHWEST HWY STE 207,GARLAND,TX,75041,57,CL,1,FRUTI PALETERIA LLC,10325 LAKE JUNE RD STE 550,DALLAS,TX,75217,57.0,445299.0,Y,09/27/2024,10/01/2024,512,32.734237880848,-96.646586816656,Match,Exact
12701244092,WALYA CORPORATION,1452 HUDSPETH DR,CARROLLTON,TX,75010,61,CT,1,T G'S MINI MART,2917 LOMBARDY LN,DALLAS,TX,75220,57.0,445120.0,Y,07/07/2005,07/01/2005,513,32.866487286156,-96.876599401261,Match,Exact
32089188554,AMARANTHINE SYRUPS LLC,1420 LAKEVIEW CT,CLEBURNE,TX,76033,126,CL,1,AMARANTHINE SYRUPS LLC,5727 CARUTH HAVEN LN APT 114,DALLAS,TX,75206,57.0,445299.0,Y,04/19/2023,06/01/2023,514,32.8608988044,-96.767523242454,Match,Exact
32033817332,MAYA GP INC,11411 HILLGUARD RD,DALLAS,TX,75243,57,CT,1,EL RIO GRANDE LATIN MARKET #2,215 S CENTER ST,GRAND PRAIRIE,TX,75051,57.0,445110.0,Y,10/23/2007,12/01/2007,515,32.743962078312,-97.003505928425,Match,Exact
17604991020,"ARELY'S MEAT MARKET, LTD.",PO BOX 55009,HOUSTON,TX,77255,101,PL,1,LA MICHOACANA MEAT MARKET DALLAS # 2,8702 SPRING VALLEY RD,DALLAS,TX,75240,57.0,445110.0,Y,04/05/1996,06/01/1996,516,32.939909934926,-96.752407996669,Match,Exact
18201844349,ALBERTSON'S LLC,PO BOX 29096,PHOENIX,AZ,85038,0,CI,481,ALBERTSON'S #0036,2200 W SHADY GROVE RD,IRVING,TX,75060,57.0,445110.0,Y,12/06/2022,04/01/2023,517,32.800434745511,-96.973986838574,Match,Exact
32020223395,ALDI (TEXAS) L.L.C.,2500 WESTCOURT RD,DENTON,TX,76207,61,CL,5,ALDI (TEXAS) L.L.C. #16,3635 GUS THOMASSON RD STE A,MESQUITE,TX,75150,57.0,445110.0,Y,12/09/2009,03/15/2010,518,32.814244770502,-96.635488083708,Match,Non_Exact
17528656519,"STATION CONCESSIONS, LTD.",7929 BROOKRIVER DR STE 200,DALLAS,TX,75247,57,PL,2,BLUE STAR MART,2901 N AIRFIELD DR,DALLAS,TX,75261,57.0,445310.0,Y,11/07/2008,01/01/2009,519,,,No_Match,
32068363053,SHRI RUHEE INC,2215 OATES DR,DALLAS,TX,75228,57,CT,2,CORNER STORE BEER AND WINE,2215 OATES DR,DALLAS,TX,75228,57.0,445120.0,Y,03/12/2019,04/01/2019,520,32.8215476525,-96.678374397473,Match,Exact
32097297074,SR ROYALTY LIQUOR LLC,13234 SEATTLE SLEW ST,FRISCO,TX,75035,43,CL,1,PREMIUM LIQUOR,3115 BUNKER HILL RD STE 107,SACHSE,TX,75048,57.0,445310.0,Y,11/01/2024,12/01/2024,521,,,No_Match,
12604344262,"MALONE'S FOOD STORES, LLC",4850 SAMUELL BLVD,MESQUITE,TX,75149,57,CL,13,MALONE'S COST PLUS,3939 S POLK ST STE 323,DALLAS,TX,75224,57.0,445110.0,Y,09/20/2024,09/01/2024,522,32.695404882642,-96.840191053084,Match,Exact
32056077947,AP & TA INVESTMENTS INC,1801 BROOKVIEW DR,CARROLLTON,TX,75007,61,CT,1,GRAND TRIP # 2,1710 W IRVING BLVD,IRVING,TX,75061,57.0,445120.0,Y,12/31/2016,01/01/2017,523,32.822609909572,-96.967087933822,Match,Exact
32042361298,"RAPIDO ICE, LLC",138 KING ANDREW CT,SCROGGINS,TX,75480,80,CL,1,"RAPIDO ICE, LLC",9810 WALNUT HILL LN,DALLAS,TX,75238,57.0,445299.0,Y,05/08/2012,07/01/2011,524,32.878799944956,-96.717487207005,Match,Exact
12717998889,"PROGRESO LMMM DALLAS #23, LLC",8830 LONG POINT RD STE 700 ATTN: PAOLA C,HOUSTON,TX,77055,101,CL,1,LA MICHOACANA MEATMARKET DALLAS #23,2114 W KINGSLEY RD,GARLAND,TX,75041,57.0,445110.0,Y,02/05/2010,02/08/2010,525,32.878749272816,-96.658428238015,Match,Exact
32073276191,AJOWA LLC,2750 E TRINITY MILLS RD APT 302,CARROLLTON,TX,75006,57,CL,1,AJOWA LLC,2750 E TRINITY MILLS RD,CARROLLTON,TX,75006,57.0,445299.0,Y,08/31/2022,01/01/2023,526,32.986632823892,-96.858415493613,Match,Non_Exact
17606039679,"RANDALL'S BEVERAGE COMPANY, INC.",PO BOX 29096,PHOENIX,AZ,85038,0,CT,137,TOM THUMB #2578,2535 NORTHEAST PARKWAY,GARLAND,TX,75040,57.0,445110.0,Y,05/10/2005,06/01/2005,527,,,No_Match,
32067886922,"GUADALAJARA FOODS, LLC",2501 E GUASTI RD,ONTARIO,CA,91761,0,CL,1,EL RANCHO #40,3535 N BELT LINE RD,IRVING,TX,75062,57.0,445110.0,Y,01/23/2019,03/01/2019,528,32.854331210664,-96.992203968113,Match,Exact
32017281356,"TEXAS ICE VENDING, LLC",4100 ELDORADO PKWY STE 100,MCKINNEY,TX,75070,43,CL,24,TEXAS ICE VENDING,251 E GRAUWYLER RD,IRVING,TX,75061,57.0,445299.0,Y,07/22/2019,07/01/2019,529,32.829444542212,-96.9430576006,Match,Exact
32066279111,"EL CENTRO ENTERPRISE, INC.",5614 E R L THORNTON FWY,DALLAS,TX,75223,57,CT,1,EL CENTRO MEAT MARKET,5614 E R L THORNTON FWY,DALLAS,TX,75223,57.0,445210.0,Y,07/10/2019,08/15/2019,530,32.79128734943,-96.743134517396,Match,Exact
17508732769,RANDALL'S FOOD & DRUGS LP,PO BOX 29096 C/O MS 6531,PHOENIX,AZ,85038,0,PF,194,TOM THUMB #3563 FUEL STATION,625 W WHEATLAND RD,DUNCANVILLE,TX,75116,57.0,445110.0,Y,06/28/2004,07/01/2004,531,32.647543448532,-96.922770154576,Match,Exact
17508732769,RANDALL'S FOOD & DRUGS LP,PO BOX 29096 C/O MS 6531,PHOENIX,AZ,85038,0,PF,124,RANDALL'S FOOD AND DRUG #1784,1501 PIONEER RD,MESQUITE,TX,75149,57.0,445110.0,Y,05/16/2001,05/02/2001,532,32.747138831911,-96.583578496869,Match,Exact
17606039679,"RANDALL'S BEVERAGE COMPANY, INC.",PO BOX 29096,PHOENIX,AZ,85038,0,CT,170,RANDALL'S #3597,11920 PRESTON RD,DALLAS,TX,75230,57.0,445110.0,Y,01/18/2011,12/01/2010,533,32.911511642081,-96.803725671079,Match,Exact
17527910834,"BSY PARTNERS, INC.",7015 HOLLY HILL DR,DALLAS,TX,75231,57,CT,1,KWICK SAVE MART,7015 HOLLY HILL DR,DALLAS,TX,75231,57.0,445120.0,Y,05/03/1999,06/01/1999,534,32.873951780899,-96.761017803452,Match,Exact
32042910607,KAGHAN VALLEY INC,1294 E LEDBETTER DR,DALLAS,TX,75216,57,CT,1,KINGS ZONE,1294 E LEDBETTER DR,DALLAS,TX,75216,57.0,445120.0,Y,02/16/2011,02/01/2011,535,32.682590273204,-96.803121660704,Match,Exact
17528749462,"SUPERTARGET LIQUOR OF TEXAS, INC.",PO BOX 9471,MINNEAPOLIS,MN,55440,0,CT,134,TARGET STORE T-2334,39739 LYNDON B JOHNSON FWY,DALLAS,TX,75237,57.0,445310.0,Y,10/30/2007,01/01/2008,536,,,No_Match,
17508732769,RANDALL'S FOOD & DRUGS LP,PO BOX 29096 C/O MS 6531,PHOENIX,AZ,85038,0,PF,231,TOM THUMB #3570,7331 GASTON AVE,DALLAS,TX,75214,57.0,445110.0,Y,08/15/2016,10/31/2016,537,32.811285037294,-96.729820958564,Match,Exact
17606039679,"RANDALL'S BEVERAGE COMPANY, INC.",PO BOX 29096,PHOENIX,AZ,85038,0,CT,82,TOM THUMB #2642,5809 E LOVERS LN,DALLAS,TX,75206,57.0,445110.0,Y,05/21/1999,06/26/1999,538,32.851146855898,-96.76732667921,Match,Exact
32051944471,"SNAP KITCHEN DALLAS, LLC",PO BOX 340820,AUSTIN,TX,78734,227,CL,7,SNAP KITCHEN #24,4115 SKILLMAN ST,DALLAS,TX,75206,57.0,445299.0,Y,04/14/2015,05/16/2015,539,32.835841468356,-96.7615473895,Match,Exact
32062893311,"NEVINS CONCESSIONS, LLC",619 PECAN CREEK DR,SUNNYVALE,TX,75182,57,CL,1,NEVINS CONCESSIONS,1229 ADMIRAL NIMITZ CIR,DALLAS,TX,75210,57.0,445310.0,Y,04/12/2017,05/01/2017,540,,,No_Match,
32080752820,"55 SEVENTY DALLAS BEVCO, LLC",7324 MEADOW OAKS DR,DALLAS,TX,75230,57,CL,5,"55 SEVENTY DALLAS BEVCO, LLC",7015 TWIN HILLS AVE,DALLAS,TX,75231,57.0,445310.0,Y,12/27/2023,12/27/2023,541,32.873541748496,-96.764703477867,Match,Exact
32007446456,HAN MIN LIU,4665 ADRIAN WAY,PLANO,TX,75024,43,IS,1,JEFF LIU PRODUCE,4101 HERALD DR,GARLAND,TX,75044,57.0,445110.0,Y,03/14/1995,01/02/1994,542,32.954425832831,-96.662317914505,Match,Exact
17106365988,QUALITY LICENSING CORP.,508 SW 8TH ST,BENTONVILLE,AR,72712,0,CT,691,QUALITY LICENSING CORP. STORE #3204,820 E BELT LINE RD,CEDAR HILL,TX,75104,57.0,445310.0,Y,06/09/2015,02/01/2016,543,32.589840266337,-96.924882072306,Match,Exact
32061094549,TEXASFUEL SOLUTIONS INC,5605 SABETHA WAY,PLANO,TX,75094,43,CT,1,1 STOP FOOD MART,2819 S GARLAND AVE,GARLAND,TX,75041,57.0,445120.0,Y,05/04/2017,06/01/2017,544,32.882188666944,-96.657975920963,Match,Exact
32065358619,LAVON BROTHERS LLC,3620 W WALNUT ST,GARLAND,TX,75042,57,CL,1,WALNUT DOLLARS PLUS BEER AND WINE,3620 W WALNUT ST,GARLAND,TX,75042,57.0,445120.0,Y,11/29/2017,12/01/2017,545,32.916962952702,-96.685091061561,Match,Exact
32090907695,PAMPAS RETAIL INC,8421 WHISTLING DUCK DR,FORT WORTH,TX,76118,220,CT,1,DISCOUNT CORNER STORE,4202 S WESTMORELAND RD,DALLAS,TX,75233,57.0,445120.0,Y,08/03/2023,08/03/2023,546,32.692351363416,-96.880055588969,Match,Exact
17106365988,QUALITY LICENSING CORP.,508 SW 8TH ST,BENTONVILLE,AR,72712,0,CT,565,QUALITY LICENSING CORP #4046,1855 S GARLAND AVE,GARLAND,TX,75040,57.0,445310.0,Y,11/19/2013,12/01/2013,547,32.896321836485,-96.648889281457,Match,Exact
17519996379,"BENDA INVESTMENTS, INC.",801 S RIVERFRONT BLVD,DALLAS,TX,75207,57,CT,6,FRIENDLY'S GROCERY,3318 E JEFFERSON ST,GRAND PRAIRIE,TX,75051,57.0,445120.0,Y,04/28/1990,04/24/1990,548,,,No_Match,
17524110693,"DALLAS KING, INC.",5002 S 2ND AVE,DALLAS,TX,75210,57,CT,1,BUY N SAVE DISCOUNT,5002 S 2ND AVE,DALLAS,TX,75210,57.0,445310.0,Y,11/10/1992,11/04/1992,549,,,No_Match,
32083263510,SIDDHIPRIYA ABRAMS LLC,957 PARK RIDGE DR,ALLEN,TX,75013,43,CL,1,FOSSIL CREEK LIQUOR,6440 E MOCKINGBIRD LN,DALLAS,TX,75214,57.0,445310.0,Y,04/11/2022,06/15/2022,550,32.836350315315,-96.751945931383,Match,Non_Exact
32089336542,SATURN INVESTMENTS TEXAS INC,8111 LYNDON B JOHNSON FWY STE 780,DALLAS,TX,75251,57,CT,1,SHOP N GO # 14,4334 SATURN RD,GARLAND,TX,75041,57.0,445120.0,Y,04/20/2023,04/20/2023,551,32.864865745841,-96.648286661165,Match,Exact
17106365988,QUALITY LICENSING CORP.,508 SW 8TH ST,BENTONVILLE,AR,72712,0,CT,479,QUALITY LICENSING CORP. STORE #5931,13739 N CENTRAL EXPY,DALLAS,TX,75243,57.0,445310.0,Y,08/17/2011,11/15/2011,552,32.9358439401,-96.751862116782,Match,Exact
32061397132,"ANDY'S FROZEN CUSTARD STORES, LLC",211 E WATER ST,SPRINGFIELD,MO,65806,0,CI,9,"ANDY'S FROZEN CUSTARD STORES, LLC",180 W SANDY LAKE RD,COPPELL,TX,75019,57.0,445299.0,Y,02/04/2020,01/01/2020,553,32.969427838165,-96.996411348255,Match,Exact
10304161226,"MARTINEZ SUPER MERCADO MEXICO, INC.",5535 COLUMBIA AVE,DALLAS,TX,75214,57,CT,2,SUPER MERCADO MEXICO,7828 LAKE JUNE RD,DALLAS,TX,75217,57.0,445110.0,Y,04/15/2002,04/01/2002,554,32.734122264752,-96.687832834712,Match,Exact
32078860577,BELTMEX INVESTMENTS INC,2727 LYNDON B JOHNSON FWY STE 927,DALLAS,TX,75234,57,CT,1,LA AZTECA MEAT MARKET #12,1423B N BELT LINE RD,IRVING,TX,75061,57.0,445110.0,Y,08/05/2022,10/01/2022,555,32.829686847928,-96.993837221996,Match,Non_Exact
12080929644,"UFF, INC",1716 W POINT DR,CARROLLTON,TX,75007,61,CT,2,W B FERGUSON SHELL,10290 FERGUSON RD,DALLAS,TX,75228,57.0,445120.0,Y,04/23/2009,05/01/2009,556,,,No_Match,
32064420188,"INFUSED OILS AND VINEGARS, LLC",12835 PRESTON RD STE 302,DALLAS,TX,75230,57,CL,1,INFUSED OILS AND VINEGARS,5225 BELT LINE RD STE 208,DALLAS,TX,75254,57.0,445299.0,Y,09/23/2017,08/09/2017,557,,,No_Match,
19120524681,"COSTCO TEXAS BEVERAGES, INC.",PO BOX 35005,SEATTLE,WA,98124,0,CT,31,"COSTCO TEXAS BEVERAGES, INC #1266",8055 CHURCHILL WAY,DALLAS,TX,75251,57.0,445310.0,Y,02/02/2017,02/05/2017,558,32.9180923578,-96.767904692033,Match,Exact
32060105908,GB & SANDRA CORPORATION,2413 TOP RAIL LN,SOUTHLAKE,TX,76092,220,CT,1,SANDRA GROCERY,1827 S HASKELL AVE,DALLAS,TX,75223,57.0,445120.0,Y,04/09/2016,05/01/2016,559,32.783167870696,-96.749653225655,Match,Exact
32090856702,3 STAR DREAMS LLC,3034 E ILLINOIS AVE,DALLAS,TX,75216,57,CL,1,QUICK CHECK GROCERY,3034 E ILLINOIS AVE,DALLAS,TX,75216,57.0,445120.0,Y,08/04/2023,08/10/2023,560,32.716252306703,-96.775751271427,Match,Exact
32070520351,SAMELIYAN LLC,4625 RIDGE LN,CARROLLTON,TX,75010,61,CL,1,DAIRYWAY CORNER STOP,4340 GUS THOMASSON RD STE D,MESQUITE,TX,75150,57.0,445120.0,Y,07/24/2019,09/01/2019,561,32.820635923981,-96.642511751861,Match,Non_Exact
32055838786,ARHAMNA CORPORATION,3701 ESTERS RD STE 109,IRVING,TX,75038,57,CT,1,ARHAMNA FOOD MART,3701 ESTERS RD STE 109,IRVING,TX,75038,57.0,445120.0,Y,01/07/2015,01/08/2015,562,,,No_Match,
32043042145,JKB GLOBAL INC,8937 BROOK HILL LN,FORT WORTH,TX,76244,220,CT,1,KIEST FOOD MART,3308 W KIEST BLVD,DALLAS,TX,75233,57.0,445120.0,Y,11/19/2010,01/01/2011,563,32.704281153514,-96.8798714506,Match,Non_Exact
32095397124,TYRA HAYDEN,1139 MONTERREY TRL,MESQUITE,TX,75149,57,IS,1,TYRA'S SWEET TREATS,1139 MONTERREY TRL,MESQUITE,TX,75149,57.0,445291.0,Y,06/11/2024,05/14/2024,564,32.758611553395,-96.58429963397,Match,Exact
32094194134,LANCASTER VENTURES LLC,2900 QUINTON ST,PROSPER,TX,75078,43,CL,1,DREAM FOOD MARKET,3502 S LANCASTER RD,DALLAS,TX,75216,57.0,445310.0,Y,03/22/2024,03/30/2024,565,,,No_Match,
32090924286,DUTCH MAID DONUT LLC,11401 FINANCIAL CENTRE PKWY STE 101,LITTLE ROCK,AR,72211,0,CL,1,DUTCH MAID DONUT LLC,1303 N DALLAS AVE,LANCASTER,TX,75134,57.0,445291.0,Y,08/04/2023,08/04/2023,566,32.603940649528,-96.758180863002,Match,Exact
32031358073,"YONG & JD, INC",1402 N CARROLL AVE,DALLAS,TX,75204,57,CT,1,QUICK WAY FOOD MART,1402 N CARROLL AVE,DALLAS,TX,75204,57.0,445120.0,Y,06/01/2007,05/01/2007,567,32.800435441102,-96.777711374635,Match,Exact
32043896623,"ABUELITO PANADERIA, LLC",12933 ELAM RD,BALCH SPRINGS,TX,75180,57,CL,1,"ABUELITO PANADERIA, LLC",12933 ELAM RD,BALCH SPRINGS,TX,75180,57.0,445291.0,Y,02/27/2012,01/26/2012,568,32.719404422462,-96.606242540718,Match,Exact
32072558334,"IRVING INWOOD BEVERAGES, INC.",2907 IRVING BLVD,DALLAS,TX,75247,57,CT,1,DISCOUNT LIQUOR,2907 IRVING BLVD,DALLAS,TX,75247,57.0,445310.0,Y,12/03/2019,01/01/2020,569,,,No_Match,
32050535148,NANAK SUBZI MANDI INC,4550 W BUCKINGHAM RD,GARLAND,TX,75042,57,CT,1,NANAK SUBZI MANDI INC,4550 W BUCKINGHAM RD,GARLAND,TX,75042,57.0,445110.0,Y,04/01/2013,03/25/2013,570,32.931179589724,-96.701686107563,Match,Exact
32055813631,"24 HOUR INVESTMENTS, LLC",PO BOX 219088 ATTN: LICENSING,DALLAS,TX,75221,57,CL,1,7-ELEVEN CONVENIENCE STORE #35972B,6401 RIVERSIDE DR,IRVING,TX,75039,57.0,445120.0,Y,12/11/2014,01/01/2015,571,32.897191492345,-96.938995650821,Match,Exact
32060701763,DESI DISTRICT LLC,7011 NUECES DR,IRVING,TX,75039,57,CL,1,DESI DISTRICT LLC,6451 RIVERSIDE DR,IRVING,TX,75039,57.0,445110.0,Y,05/04/2017,08/01/2017,572,32.897511645472,-96.939132144645,Match,Exact
32081595103,"ASCENSION WHITE ROCK BEVERAGE HOLDING, LLC",16400 DALLAS PKWY STE 100,DALLAS,TX,75248,57,CL,1,ASCENSION COFFEE,9353 GARLAND RD,DALLAS,TX,75218,57.0,445299.0,Y,02/12/2022,05/01/2022,573,32.832327478357,-96.704186203257,Match,Exact
32072123410,ANDSAIYS INC,12037 BLACKBURN WAY,DALLAS,TX,75234,57,CT,2,YOUN'S MARKET,4735 S LANCASTER RD,DALLAS,TX,75216,57.0,445120.0,Y,01/10/2025,07/01/2021,574,32.691262769637,-96.792094336436,Match,Exact
17527631034,SANDY LEE CORPORATION,5433 BOTHAM JEAN BLVD,DALLAS,TX,75215,57,CT,1,FRIENDLY DRIVE-IN GROCERY,5433 BOTHAM JEAN BLVD,DALLAS,TX,75215,57.0,445310.0,Y,10/13/2011,05/15/1998,575,,,No_Match,
