GRANTEE_NAME,STORE_NAME,ADDITONAL_ADDRESS,LATITUDE,OBJECTID,CITY,STORE_STREET_ADDRESS,ZIP4,COUNTY,INCENTIVE_PROGRAM,Y,ZIP_CODE,RECORD_ID,STATE,STORE_TYPE,Ï»¿X,LONGITUDE
,Family Dollar 2818,,32.746357,56877,GRAND PRAIRIE,926 E MAIN ST,5837,DALLAS,,3861685.28916735,75050,829967.0,TX,Discount Retail,-10797167.6219521,-96.992607
,Family Dollar 3215,,32.661774,56896,DUNCANVILLE,210 W CAMP WISDOM RD,    ,DALLAS,,3850495.69158669,75116,829970.0,TX,Discount Retail,-10787880.5707937,-96.90918
,Family Dollar 3652,,32.823647,56897,MESQUITE,4420 GUS THOMASSON RD,2232,DALLAS,,3871919.37853331,75150,829971.0,TX,Discount Retail,-10758404.7281045,-96.644394
,Family Dollar 4307,,32.812431,56900,IRVING,305 S BELT LINE RD,2105,DALLAS,,3870433.69869088,75060,829976.0,TX,Discount Retail,-10797312.8938876,-96.993912
,Family Dollar 5246,,32.690842,56901,DALLAS,2426 W LEDBETTER DR,4016,DALLAS,,3854339.9400459,75233,829978.0,TX,Discount Retail,-10782214.8539903,-96.858284
,Family Dollar 5507,,32.763111,56902,DALLAS,9548 SCYENE RD,    ,DALLAS,,3863902.95786353,75227,829981.0,TX,Discount Retail,-10759902.0865752,-96.657845
,Family Dollar 5662,,32.810051,56903,IRVING,503 S MACARTHUR BLVD,2730,DALLAS,,3870118.46620991,75060,829983.0,TX,Discount Retail,-10793547.0668335,-96.960083
,Family Dollar 6050,,32.67144,56905,DALLAS,6171 BONNIE VIEW RD,5149,DALLAS,,3851773.88308774,75241,829985.0,TX,Discount Retail,-10771604.5480448,-96.76297
,Family Dollar 1336,,32.726112,56917,DALLAS,3230 FALLS DR,8827,DALLAS,,3859006.08532034,75211,828932.0,TX,Discount Retail,-10783868.3937065,-96.873138
,Family Dollar 2340,Ste 310,32.747768,56918,DALLAS,2600 W JEFFERSON BLVD,2684,DALLAS,,3861872.04224261,75211,828936.0,TX,Discount Retail,-10782474.7850013,-96.860619
,Family Dollar 2476,Ste 160,32.603195,56919,LANCASTER,1450 W PLEASANT RUN RD,1392,DALLAS,,3842752.40386868,75146,828937.0,TX,Discount Retail,-10774157.5492467,-96.785904
,Family Dollar 3194,Ste 2,32.588638,56920,CEDAR HILL,128 W BELT LINE RD,2095,DALLAS,,3840828.96702141,75104,828939.0,TX,Discount Retail,-10791790.6679078,-96.944305
,Family Dollar 3653,,32.720276,56921,DALLAS,216 WESTERN PARK SHOPPING VLG,7865,DALLAS,,3858233.86766543,75211,828940.0,TX,Discount Retail,-10785959.4190216,-96.891922
,Family Dollar 4350,,32.743477,56922,DALLAS,383 W JEFFERSON BLVD,4602,DALLAS,,3861304.11559947,75208,828945.0,TX,Discount Retail,-10778830.4075117,-96.827881
,Family Dollar 4893,,32.663307,56923,DALLAS,3249 W CAMP WISDOM RD,2605,DALLAS,,3850698.39988469,75237,828947.0,TX,Discount Retail,-10783859.1541888,-96.873055
,DOLLARTREE 6996,,32.768955,56924,DALLAS,904 FORT WORTH AVE,1709,DALLAS,,3864676.60597631,75208,828948.0,TX,Discount Retail,-10779865.6787761,-96.837181
,DOLLAR GENERAL 6565,,32.593201,57119,LANCASTER,2253 W BELT LINE RD,2022,DALLAS,,3841431.84899635,75146,778193.0,TX,Discount Retail,-10776200.1505832,-96.804253
,7-Eleven 24625,,32.749523,57375,DALLAS,3230 W DAVIS ST,2922,DALLAS,,3862104.32960705,75211,876008.0,TX,Convenience Store,-10783936.4099154,-96.873749
,Family Dollar 3938,Ste 400,32.80933,57401,MESQUITE,1220 N TOWN EAST BLVD,4684,DALLAS,,3870022.97097739,75150,830155.0,TX,Discount Retail,-10754913.1922758,-96.613029
,Family Dollar 5369,,32.590626,57441,WILMER,341 E BELT LINE RD,1325,DALLAS,,3841091.62583104,75172,830162.0,TX,Discount Retail,-10762589.2277634,-96.681984
,Family Dollar 5556,,32.754646,57483,DALLAS,3108 FORT WORTH AVE,2418,DALLAS,,3862782.42311888,75211,830169.0,TX,Discount Retail,-10783701.0805119,-96.871635
,Family Dollar 6711,,32.690498,57497,DALLAS,4422 S MARSALIS AVE,    ,DALLAS,,3854294.43866517,75216,830177.0,TX,Discount Retail,-10777248.1122696,-96.813667
,Family Dollar 6957,,32.896828,57503,DALLAS,10909 WEBBS CHAPEL RD,3739,DALLAS,,3881617.5993312,75229,830181.0,TX,Discount Retail,-10783733.3631642,-96.871925
,Family Dollar 5177,,32.737606,57522,DALLAS,4519 W JEFFERSON BLVD,3530,DALLAS,,3860527.11555582,75211,830194.0,TX,Discount Retail,-10786144.5433348,-96.893585
,Family Dollar 5209,,32.779305,57529,DALLAS,4947 SINGLETON BLVD,3338,DALLAS,,3866046.8979735,75212,830195.0,TX,Discount Retail,-10787214.6575998,-96.903198
,Family Dollar 5741,,32.686234,57536,DALLAS,15329 SEAGOVILLE RD,5106,DALLAS,,3853730.44773245,75253,830200.0,TX,Discount Retail,-10751996.7329365,-96.58683
,Family Dollar 5937,,32.938869,57538,DALLAS,8152 SPRING VALLEY RD,3829,DALLAS,,3887192.65379181,75240,830204.0,TX,Discount Retail,-10772044.4826724,-96.766922
,Family Dollar 6323,,32.800953,57540,IRVING,900 E SHADY GROVE RD,6121,DALLAS,,3868913.5082559,75060,830208.0,TX,Discount Retail,-10790824.1920887,-96.935623
,Valero Corner Store 274730,,32.734264,57597,DALLAS,6506 LAKE JUNE RD,1305,DALLAS,,3860084.83997743,75217,846996.0,TX,Convenience Store,-10765501.4569621,-96.708145
,Circle K 2742176,,32.773266,57640,GRAND PRAIRIE,1622 N STATE HIGHWAY 360,2436,DALLAS,,3865247.343017,75050,876689.0,TX,Convenience Store,-10804869.0382837,-97.06179
,TOM THUMB 3637,,32.980186,58043,RICHARDSON,1380 W CAMPBELL RD,2814,DALLAS,,3892674.28151166,75080,667751.0,TX,Supermarket,-10772045.3732283,-96.76693
,La Michoacana Meat Market 26,,32.854008,58431,IRVING,3500 N BELT LINE RD STE 110,7803,DALLAS,,3875941.96113101,75062,789363.0,TX,Super Store,-10797003.7596617,-96.991135
,Walmart SUPERCENTER 3432,,32.592823,58681,DESOTO,951 W BELT LINE RD,3741,DALLAS,,3841381.90494474,75115,787964.0,TX,Super Store,-10784609.0022788,-96.879791
,JERRYS SUPERMARKET #1,,32.778728,58999,DALLAS,1719 SINGLETON BLVD,3856,DALLAS,,3865970.50165472,75212,669581.0,TX,Supermarket,-10780979.9868789,-96.847191
,Kwik Mart Valero,,32.730389,59001,DALLAS,1044 S BUCKNER BLVD,4325,DALLAS,,3859572.04868991,75217,789647.0,TX,Convenience Store,-10762683.5153721,-96.682831
,CVS PHARMACY 5894,,32.926514,59115,DALLAS,13033 COIT RD,5723,DALLAS,,3885553.98318053,75240,812428.0,TX,Pharmacy,-10772362.9677356,-96.769783
,7-Eleven 33275,,32.792881,59277,DALLAS,5501 S BUCKNER BLVD,6101,DALLAS,,3867844.53909896,75228,816403.0,TX,Convenience Store,-10762939.104923,-96.685127
,Stopover,Ste 100,32.85751,59310,IRVING,5075 W NORTHGATE DR,2408,DALLAS,,3876406.03582797,75062,1648159.0,TX,Convenience Store,-10800290.4676273,-97.02066
,CVS PHARMACY  INC 5963,,32.954784,59418,DALLAS,15105 PRESTON RD,4832,DALLAS,,3889303.83240439,75248,812653.0,TX,Pharmacy,-10776217.0711458,-96.804405
,DOLLAR GENERAL 10967,Ste 102,32.747219,59470,DALLAS,2020 N MASTERS DR,3182,DALLAS,,3861799.37892982,75217,815197.0,TX,Discount Retail,-10758825.9610577,-96.648178
,TARGET STORE T 2243,,32.643097,59672,GRAND PRAIRIE,5270 S STATE HIGHWAY 360,8307,DALLAS,,3848026.31456847,75052,813639.0,TX,Super Store,-10804665.212296,-97.059959
,Dollar General 10910,Ste 202,32.874775,59822,GARLAND,3338 BROADWAY BLVD,1574,DALLAS,,3878694.21050202,75043,812876.0,TX,Discount Retail,-10755308.1538291,-96.616577
,Dollar Tree 3015,,32.708206,59916,GRAND PRAIRIE,2506 S BELT LINE RD,5342,DALLAS,,3856636.92944145,75052,815975.0,TX,Discount Retail,-10797186.3236266,-96.992775
,Walmart NEIGHBORHOOD MARKET #3341 3341,,32.800842,60085,DALLAS,2305 N CENTRAL EXPY,3800,DALLAS,,3868898.8079476,75204,736759.0,TX,Super Store,-10775003.4660572,-96.793503
,CVS PHARMACY INC 6824,,32.880363,60102,DALLAS,8024 WALNUT HILL LN,4314,DALLAS,,3879434.89790328,75231,736844.0,TX,Pharmacy,-10772129.4194439,-96.767685
,Midway Chevron,,32.924515,60116,DALLAS,4210 LYNDON B JOHNSON FWY,5801,DALLAS,,3885288.87295743,75244,1586870.0,TX,Convenience Store,-10779941.2647103,-96.83786
,Main St Munchies,,32.765938,60648,MESQUITE,818 E MAIN ST,4428,DALLAS,,3864277.19916293,75149,1038157.0,TX,Convenience Store,-10752208.239969,-96.58873
,Dollar General 12856,STE 186,32.811893,60855,DALLAS,8686 FERGUSON RD,    ,DALLAS,,3870362.43951759,75228,1005503.0,TX,Discount Retail,-10764501.0286983,-96.699158
,WALNUT FOOD MART,,32.922985,61252,DALLAS,9790 WALNUT ST,2322,DALLAS,,3885085.96622775,75243,792669.0,TX,Convenience Store,-10766627.6762504,-96.718262
,Family Dollar Store 8354,,32.559975,61301,GLENN HEIGHTS,1710 S HAMPTON RD,8530,DALLAS,,3837042.59742482,75154,1008369.0,TX,Discount Retail,-10782046.6502397,-96.856773
,A & K Mart,,32.778549,61670,DALLAS,5723 SINGLETON BLVD,3128,DALLAS,,3865946.80168424,75212,1010196.0,TX,Convenience Store,-10788424.9231037,-96.91407
,7-Eleven Convenience Store 35393B,,32.944168,61771,GARLAND,2510 BELT LINE RD,7000,DALLAS,,3887895.5418734,75044,1643134.0,TX,Convenience Store,-10760799.7669489,-96.665909
,CVS PHARMACY INC 6777,,32.815918,62179,DALLAS,4207 LEMMON AVE,2704,DALLAS,,3870895.56925764,75219,818456.0,TX,Pharmacy,-10776883.7635762,-96.810394
,CVS PHARMACY INC 6779,,32.837261,62187,DALLAS,3012 MOCKINGBIRD LN,2323,DALLAS,,3873722.95134358,75205,818457.0,TX,Pharmacy,-10773558.7617057,-96.780525
,CVS PHARMACY INC 6803,,32.838131,62199,IRVING,2222 N STORY RD,7064,DALLAS,,3873838.21771096,75062,818461.0,TX,Pharmacy,-10795362.0198114,-96.976387
,G & K One Stop Food ,,32.880768,62202,DALLAS,2630 WALNUT HILL LN,5614,DALLAS,,3879488.58232323,75229,1585874.0,TX,Convenience Store,-10785647.7244474,-96.889122
,Quiktrip 924,,32.66161,62457,DUNCANVILLE,102 E CAMP WISDOM RD,2702,DALLAS,,3850474.0061038,75116,816529.0,TX,Convenience Store,-10787536.5935671,-96.90609
,CVS PHARMACY INC 6960,,32.972988,62628,CARROLLTON,2142 N JOSEY LN,2904,DALLAS,,3891719.12079116,75006,818518.0,TX,Pharmacy,-10785720.7500333,-96.889778
,CVS PHARMACY INC 6963,,32.979134,62645,DALLAS,7102 CAMPBELL RD,1503,DALLAS,,3892534.67828206,75248,818521.0,TX,Pharmacy,-10774072.6124752,-96.785141
,CVS PHARMACY INC 6967,,32.931843,62655,RICHARDSON,1425 BUCKINGHAM RD,5324,DALLAS,,3886260.75200946,75081,818523.0,TX,Pharmacy,-10764475.5365349,-96.698929
,Family Dollar 5994,Ste 301,32.916885,63343,GARLAND,2425 W WALNUT ST,6686,DALLAS,,3884277.02655914,75042,830389.0,TX,Discount Retail,-10760617.0916645,-96.664268
,Family Dollar 6145,,32.749493,63344,DALLAS,1400 W DAVIS ST,5346,DALLAS,,3862100.35884442,75208,830390.0,TX,Discount Retail,-10780670.852653,-96.844414
,Family Dollar 6984,,32.798573,63345,DALLAS,4311 LIVE OAK ST,6757,DALLAS,,3868598.3164784,75204,830391.0,TX,Discount Retail,-10773302.2815989,-96.778221
,Family Dollar 7043,,32.641922,63346,DUNCANVILLE,1006 S MAIN ST,2320,DALLAS,,3847870.97934668,75137,830392.0,TX,Discount Retail,-10787791.4038816,-96.908379
,Family Dollar 7060,Ste 200,32.794697,63347,DALLAS,4800 COLUMBIA AVE,1009,DALLAS,,3868085.02221342,75226,830393.0,TX,Discount Retail,-10771725.1070533,-96.764053
,Family Dollar 7374,Ste 205,32.602673,63350,DESOTO,719 N HAMPTON RD,4528,DALLAS,,3842683.42587356,75115,830396.0,TX,Discount Retail,-10782097.6345665,-96.857231
,DOLLARTREE 8069,,32.705856,63354,DALLAS,4421 W KIEST BLVD,1115,DALLAS,,3856326.03453459,75236,830406.0,TX,Discount Retail,-10786141.9829865,-96.893562
,Family Dollar 7148,,32.671192,63359,DALLAS,2550 W RED BIRD LN,2312,DALLAS,,3851741.08687445,75237,830414.0,TX,Discount Retail,-10782350.7750885,-96.859505
,Family Dollar 7620,Ste 100,32.814415,63360,DALLAS,4807 MAPLE AVE,    ,DALLAS,,3870696.48717798,75219,830416.0,TX,Discount Retail,-10778729.329414,-96.826973
,Family Dollar 5670,,32.709679,63361,GRAND PRAIRIE,726 W PIONEER PKWY,    ,DALLAS,,3856831.80519006,75051,830419.0,TX,Discount Retail,-10799620.4356122,-97.014641
,Family Dollar 6962,,32.69162,63362,GRAND PRAIRIE,2910 MAYFIELD RD,7252,DALLAS,,3854442.84788501,75052,830420.0,TX,Discount Retail,-10804593.077266,-97.059311
,Family Dollar 6817,,32.727123,63512,DALLAS,900 VERMONT AVE,1532,DALLAS,,3859139.86565372,75216,830212.0,TX,Discount Retail,-10777014.5639779,-96.811569
,Family Dollar 6837,,32.777779,63513,DALLAS,5911 LOVETT AVE,3517,DALLAS,,3865844.85263422,75227,830213.0,TX,Discount Retail,-10766458.5819439,-96.716743
,Family Dollar 7096,,32.832123,63514,IRVING,1875 ESTERS RD,8007,DALLAS,,3873042.24035785,75061,830214.0,TX,Discount Retail,-10799147.3277764,-97.010391
,Family Dollar 7426,,32.823017,63515,DALLAS,9840 FERGUSON RD,    ,DALLAS,,3871835.92328479,75228,830215.0,TX,Discount Retail,-10762055.896083,-96.677193
,ASAFO Market,Suite 103A,32.705956,63811,GRAND PRAIRIE,2905 ARKANSAS LN,7620,DALLAS,,3856339.26393828,75052,832356.0,TX,Grocery Store,-10803439.6960219,-97.04895
,Target Store 2572,,32.813953,64129,MESQUITE,1629 N TOWN EAST BLVD,4193,DALLAS,,3870635.29296387,75150,916992.0,TX,Super Store,-10755834.6950206,-96.621307
,Diamond Shamrock Corner Store 274768,,32.600189,64381,LANCASTER,903 N DALLAS AVE,1615,DALLAS,,3842355.19126587,75146,917075.0,TX,Convenience Store,-10770887.7618436,-96.756531
,QuikTrip 972,,32.811993,64476,DALLAS,7818 GARLAND RD,4413,DALLAS,,3870375.68468445,75218,916131.0,TX,Convenience Store,-10767681.6491893,-96.72773
,Patel Brothers,,32.845169,64874,IRVING,1009 W ROCHELLE RD,5436,DALLAS,,3874770.72441168,75062,916592.0,TX,Super Store,-10793314.4090978,-96.957993
,Walgreens 10819,,32.938213,65004,RICHARDSON,500 CENTENNIAL BLVD,    ,DALLAS,,3887105.64132603,75081,851602.0,TX,Pharmacy,-10767390.3260818,-96.725113
,7-eleven Convenience 24466,,32.748665,65249,DALLAS,10100 BRUTON RD,2890,DALLAS,,3861990.76632378,75217,1012579.0,TX,Convenience Store,-10758882.066081,-96.648682
,7 Eleven 29380,,32.619274,65266,DESOTO,1501 N INTERSTATE 35 E,2600,DALLAS,,3844877.30804402,75115,1014548.0,TX,Convenience Store,-10778345.3884903,-96.823524
,El Rancho 1615,,32.881378,65329,DALLAS,10020 MARSH LN,6081,DALLAS,,3879569.44080146,75229,853054.0,TX,Super Store,-10781968.5039572,-96.856071
